name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Da Nang,2023-11-01T00:00:00,27,29.7,23,78.8,0,0,,0,0,27,9.4,30,1016,89.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T01:00:00,26.7,29.2,23,80.15,0.597,100,rain,0,0,25.2,2.7,30,1015.1,89.4,10,0,0,0,10,"Rain, Partially cloudy",rain,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T02:00:00,27,29.3,22,74.15,0,0,rain,0,0,29.5,7.6,30,1015,89.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T03:00:00,26,26,23,83.57,0,0,rain,0,0,27.7,7.6,20,1014,89.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN"
Da Nang,2023-11-01T04:00:00,25.9,25.9,23.4,86.48,0,0,rain,0,0,23.4,2.7,11,1014.3,89.4,9.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T05:00:00,26,26,24,88.78,0,0,rain,0,0,22.7,11.1,10,1015,89.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T06:00:00,27,30.1,24,83.72,0,0,rain,0,0,23.8,11.1,10,1015,89.3,10,1,0,0,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T07:00:00,26.4,26.4,23.9,85.84,0.009,100,rain,0,0,25.6,4.2,20,1015.8,89.4,3.2,62.3,0.2,1,10,"Rain, Partially cloudy",rain,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T08:00:00,27,30.1,24,83.68,0,0,rain,0,0,27,12.9,10,1016,89.4,8,123.6,0.4,1,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T09:00:00,28,32,24,78.91,0,0,rain,0,0,29.2,7.6,20,1017,50.1,10,185.7,0.7,2,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T10:00:00,28.4,32.8,24.2,78.32,0,0,rain,0,0,33.8,11,17,1016.7,78.5,17.1,378.3,1.4,4,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T11:00:00,29,34.6,25,79.05,0,0,rain,0,0,35.6,25.9,360,1016,50,10,502.1,1.8,5,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T12:00:00,27,30.2,24,83.62,0,0,rain,0,0,35.3,20.5,10,1015,89.3,8,399.3,1.4,4,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T13:00:00,27.5,31.1,24.2,82.63,0,0,rain,0,0,31,15.5,20,1014.3,89.4,9.5,374.9,1.3,4,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T14:00:00,26,26,23,83.51,0,0,rain,0,0,27.7,13,20,1014,89.4,10,426.2,1.5,4,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T15:00:00,26,26,24,88.71,0,0,rain,0,0,26.3,1.8,30,1013,89.3,8,417.7,1.5,4,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T16:00:00,26.7,29.3,23.4,81.83,0,0,rain,0,0,26.6,6.8,23,1013.3,96.5,10,144.3,0.5,1,10,Overcast,cloudy,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T17:00:00,27,29.7,23,78.78,0,0,rain,0,0,24.8,9.4,360,1014,89.4,10,62.4,0.2,1,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T18:00:00,25,25,24,94.17,0,0,rain,0,0,23.4,12.9,360,1014,89.4,10,1.4,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T19:00:00,27,30.7,25,88.84,0,0,rain,0,0,18.7,7.5,10,1014,89.4,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T20:00:00,27,30.1,24,83.69,0,0,rain,0,0,21.2,9.4,40,1014,89.4,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T21:00:00,27,30.1,24,83.71,0,0,,0,0,19.4,12.9,10,1015,89.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T22:00:00,26.7,29.7,24.2,86.22,0,0,rain,0,0,16.2,6.3,50,1014.9,89.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-01T23:00:00,26,26,23,83.6,0,0,rain,0,0,14.4,7.6,20,1014,89.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T00:00:00,26,26,23,83.6,0,0,rain,0,0,15.1,5.4,20,1014,89.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T01:00:00,25.1,25.1,23.2,89.47,0.424,100,rain,0,0,15.1,6.3,340,1013.7,89.4,10,0,0,0,10,"Rain, Partially cloudy",rain,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T02:00:00,25,25,24,94.21,0,0,rain,0,0,16.6,7.6,330,1013,89.4,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T03:00:00,24,24,23,94.17,0,0,rain,0,0,14.4,3.6,300,1013,100,3,0,0,0,10,Overcast,cloudy,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T04:00:00,24.2,24.2,24.1,99.14,0,0,rain,0,0,14.4,3.6,326,1013.1,96.6,4,0,0,0,10,Overcast,cloudy,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T05:00:00,25,25,24,94.21,0,0,rain,0,0,15.5,11.2,340,1013,89.4,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T06:00:00,25,25,24,94.19,0,0,rain,0,0,16.9,14.8,360,1013,89.4,8,0.9,0,0,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T07:00:00,25.5,25.5,24.9,96.24,44.426,100,rain,0,0,16.2,8.3,340,1013.9,89.5,10,55.1,0.2,1,10,"Rain, Partially cloudy",rain,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T08:00:00,26,26,25,94.23,0,0,rain,0,0,18.4,16.6,350,1015,89.4,10,201.6,0.7,2,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T09:00:00,26,26,25,94.23,0,0,rain,0,0,18.4,9.4,30,1015,89.4,10,259.9,0.9,3,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T10:00:00,26.1,26.1,25,93.83,0,0,rain,0,0,17.6,5.3,323,1014.9,96.6,9.2,411.2,1.5,4,10,Overcast,cloudy,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T11:00:00,26,26,25,94.25,0,0,,0,0,20.5,3.6,280,1014,89.4,5,611.5,2.2,6,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T12:00:00,26,26,25,94.25,0,0,,0,0,22,0,359,1013,89.4,5,505.7,1.8,5,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T13:00:00,27,30.8,25.2,89.99,9.97,100,rain,0,0,22.3,5.3,340,1012.4,89.5,9.4,540.7,1.9,5,10,"Rain, Partially cloudy",rain,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T14:00:00,26,26,25,94.23,0,0,,0,0,20.2,5.4,20,1011,89.4,8,432.1,1.6,4,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T15:00:00,27,30.1,24,83.71,0,0,,0,0,21.2,13,10,1011,50.1,10,238.6,0.9,2,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T16:00:00,27,30.5,24.7,87.36,0,0,,0,0,19.8,9.9,360,1011.3,89.5,10,171.7,0.6,2,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T17:00:00,26,26,24,88.78,0,0,rain,0,0,15.1,13,360,1011,89.4,10,56.6,0.2,1,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T18:00:00,26,26,24,88.78,0,0,rain,0,0,13.7,13,30,1012,89.4,10,1.3,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T19:00:00,25.2,25.2,24.6,96.23,0,0,rain,0,0,14,4.1,61,1013.4,96.5,9.5,0,0,0,10,Overcast,cloudy,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T20:00:00,25,25,24,94.19,0,0,rain,0,0,12.6,1.8,310,1014,89.4,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T21:00:00,25,25,24,94.21,0,0,,0,0,10.8,1.8,350,1014,89.4,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T22:00:00,25.1,25.1,24.4,96.23,0,0,,0,0,6.5,1.6,291,1013.2,96.6,9.4,0,0,0,10,Overcast,cloudy,"48855099999,VVDN,48852099999"
Da Nang,2023-11-02T23:00:00,25,25,24,94.21,0,0,rain,0,0,9.4,3.6,20,1013,89.4,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T00:00:00,25,25,24,94.21,0,0,,0,0,9.4,5.4,290,1012,89.4,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T01:00:00,24.9,24.9,24,95.01,9.979,100,rain,0,0,8.6,0.5,230,1011.7,89.5,9.4,0,0,0,10,"Rain, Partially cloudy",rain,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T02:00:00,25,25,24,94.21,0,0,,0,0,5.8,3.6,290,1011,89.4,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T03:00:00,24,24,24,100,0,0,,0,0,4.3,1.8,270,1011,89.4,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T04:00:00,24.4,24.4,23.9,97.06,0,0,,0,0,5,0,0,1011.1,89.4,9.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T05:00:00,24,24,24,99.98,0,0,,0,0,5.8,3.6,180,1011,89.4,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T06:00:00,24,24,24,100,0,0,,0,0,6.8,0,359,1012,50.1,8,1.5,0,0,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T07:00:00,25,25,24.2,95.42,0,0,,0,0,9.4,0,0,1012.1,89.5,16.5,83.8,0.3,1,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T08:00:00,26,26,24,88.76,0,0,,0,0,10.1,0,359,1013,89.4,8,269.8,1,3,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T09:00:00,29,33.6,24,74.5,0,0,,0,0,9.4,1.8,300,1013,89.4,10,436.6,1.6,4,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T10:00:00,28.7,33.7,24.6,78.36,0,0,,0,0,11.9,0.5,61.9,1012.9,78.5,17.1,576.3,2.1,6,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T11:00:00,28,32,24,78.94,0,0,,0,0,16.2,7.6,340,1012,50.1,10,634.7,2.3,6,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T12:00:00,29,33.6,24,74.46,0,0,,0,0,17.3,1.8,60,1011,50,10,584.8,2.1,6,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T13:00:00,30.2,35.9,24.4,70.96,0,0,,0,0,19.1,7.8,84,1010.1,78.5,17.1,593.2,2.1,6,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T14:00:00,30,36.3,25,74.63,0,0,,0,0,19.4,9.4,10,1009,28.6,10,604.7,2.2,6,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
Da Nang,2023-11-03T15:00:00,29,34.6,25,79.05,0,0,,0,0,21.6,9.4,80,1009,28.6,10,472.6,1.7,5,10,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999"
