name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Da Nang,2025-08-18T00:00:00,26,26,24,88.76,0,0,,0,0,13.7,5.4,226,1006,58.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T01:00:00,26.2,26.2,23.9,86.95,0,0,,0,0,14.4,7.5,202,1005.4,42.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T02:00:00,26,26,24,88.77,0,0,,0,0,20.9,5.1,229,1005,26.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T03:00:00,25.4,25.4,24,92.1,0,0,,0,0,20.9,2.5,218,1005,26.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T04:00:00,25.3,25.3,23.8,91.23,0,0,,0,0,14.8,2.5,334,1004.4,66.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T05:00:00,26,26,24,88.76,0,0,,0,0,12.2,0.7,379,1004,75.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T06:00:00,26,26,24,88.76,0,0,,0,0,11.9,1.4,342,1005,90.3,10,2.7,0,0,,Overcast,cloudy,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T07:00:00,27.7,31.4,24.1,80.82,0,0,,0,0,12.6,0.2,638,1005.4,90.4,12.7,36,0.1,0,,Overcast,cloudy,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T08:00:00,29.7,34.6,24,71.85,0,0,,0,0,13.3,0,543,1006,58.1,10,140.8,0.5,1,,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T09:00:00,31,36.2,23.7,64.92,0,0,,0,0,14.8,6.8,107,1007,26.4,10,255.6,0.9,3,,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T10:00:00,31.3,37.8,24.7,67.78,0,0,,0,0,15.5,8.6,110,1007.2,66.1,12.7,379.4,1.4,4,,Partially cloudy,partly-cloudy-day,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T11:00:00,31,38.3,25.4,72.08,0,0,,0,0,14,12.7,122,1007,90.3,10,280.4,1,3,,Overcast,cloudy,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T12:00:00,30,36.3,25,74.62,0,0,,0,0,13.3,10.5,89,1007,90.4,10,433.7,1.6,4,,Overcast,cloudy,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T13:00:00,29.3,35.9,25.7,81.03,0,0,,0,0,31.3,8,105,1006.8,95.6,8.8,560.6,2,6,,Overcast,cloudy,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T14:00:00,30,36.8,25.4,76.3,0,0,,0,0,27.7,12.3,102,1006,91.7,10,590.1,2.1,6,,Overcast,cloudy,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T15:00:00,30,36.3,25,74.66,0,0,,0,0,28.4,13,87,1006,92.9,10,420.3,1.5,4,,Overcast,cloudy,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T16:00:00,24.8,24.8,24.2,96.37,0,0,,0,0,22.7,6,363,1006.4,98.6,2.6,297.4,1.1,3,,Overcast,cloudy,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T17:00:00,24,24,24,99.99,0,0,,0,0,21.6,5.3,53,1008,92.9,6.1,196.6,0.7,2,,Overcast,cloudy,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T18:00:00,25,25,24,94.17,0,0,,0,0,14.4,6.2,274,1007,90.4,10,47.3,0.2,0,,Overcast,cloudy,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T19:00:00,25.1,25.1,24.1,94.48,75.441,100,rain,0,0,12.2,4.2,334,1008.1,94.9,10,0.2,0,0,,"Rain, Overcast",rain,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T20:00:00,25,25,24,94.18,0,0,,0,0,8.6,3.2,353,1008,90.3,10,0,0,0,,Overcast,cloudy,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T21:00:00,25,25,24,94.18,0,0,,0,0,11.5,3.6,637,1008,58.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T22:00:00,25.1,25.1,24.1,94.18,0,0,,0,0,14.4,5.9,210,1009.1,68.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-18T23:00:00,25,25,24,94.18,0,0,,0,0,14.8,5.1,353,1008,58.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-19T00:00:00,25,25,24,94.18,0,0,,0,0,13.3,6.7,219,1007,58.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-19T01:00:00,25.1,25.1,24.1,94.18,0,0,,0,0,11.5,2.7,223,1007.4,66.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
Da Nang,2025-08-19T02:00:00,25,25,24,94.18,0,0,,0,0,11.2,3.6,161,1007,58.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48855099999,VVDN,48852099999,VMW00041024,VMW00041003,VVPB"
