name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Da Nang,2025-12-19T00:00:00,22.2,22.2,20.2,88.45,0.8,100,rain,0,0,14.8,3.6,310,1016,90.6,10,0,0,0,,"Rain, Overcast",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T01:00:00,22.9,22.9,20.9,88.51,0.4,100,rain,0,0,14.8,0,0,1015,90.6,10,0,0,0,,"Rain, Overcast",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T02:00:00,22,22,20.2,89.25,0.3,100,rain,0,0,15.5,3.3,3,1014,94,10,0,0,0,,"Rain, Overcast",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T03:00:00,22,22,20,88.44,0.5,100,rain,0,0,17.3,1.8,300,1014,61.1,8,0,0,0,,"Rain, Partially cloudy",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T04:00:00,21,21,20.9,99.1,0.4,100,rain,0,0,16.9,1.5,266,1014,85,5.9,0,0,0,,"Rain, Partially cloudy",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T05:00:00,21,21,20,94.02,0.4,100,rain,0,0,16.6,0,0,1014,7.4,4.3,0,0,0,,Rain,rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T06:00:00,21,21,20,94.02,0.3,100,rain,0,0,17.3,0,0,1014,85,4.9,0,0,0,,"Rain, Partially cloudy",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T07:00:00,21.9,21.9,20,89.24,0.1,100,rain,0,0,19.1,4.6,351,1015,90.6,6.7,18.5,0.1,0,,"Rain, Overcast",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T08:00:00,23,23,20,83.23,0.1,100,rain,0,0,20.2,5.4,349,1016,90.6,8,99.5,0.4,1,,"Rain, Overcast",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T09:00:00,23.9,23.9,20,79.06,0.1,100,rain,0,0,23,5.4,7,1016,90.6,9.7,286.2,1,3,,"Rain, Overcast",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T10:00:00,24.9,24.9,20,74.46,0.1,100,rain,0,0,23.4,7.2,21,1016,90.6,10,353.2,1.3,4,,"Rain, Overcast",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T11:00:00,25.2,25.2,20.9,77.11,0.1,100,rain,0,0,24.8,8.8,3,1015,90.6,10,566,2,6,,"Rain, Overcast",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T12:00:00,25,25,20,73.81,0.1,100,rain,0,0,25.9,14.8,30,1014,90.6,10,583.6,2.1,6,,"Rain, Overcast",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T13:00:00,24.2,24.2,21,82.61,0.1,100,rain,0,0,26.6,16.3,30,1013,90.6,10,470.1,1.7,5,,"Rain, Overcast",rain,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T14:00:00,24,24,20.2,79.08,0,0,,0,0,22.7,23.6,30,1012,98.2,10,284.7,1,3,,Overcast,cloudy,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T15:00:00,23.2,23.2,20,82.49,0,0,,0,0,23.8,20.5,30,1012,90.6,10,335.3,1.2,3,,Overcast,cloudy,"VVDN,VMW00041024,VMW00041003"
Da Nang,2025-12-19T16:00:00,23.9,23.9,20,79.06,0,0,,0,0,23.8,15.6,30,1012,90.6,10,171.5,0.6,2,,Overcast,cloudy,"VVDN,VMW00041024,VMW00041003"
