name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2025-08-18T00:00:00,24,24,23,94.15,0,0,,0,0,7.6,5.4,260,1010,0,10,0,0,0,,Clear,clear-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T01:00:00,24,24,23,94.45,0,0,,0,0,9.4,4.7,9,1009.1,58.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-08-18T02:00:00,24,24,23,94.15,0,0,,0,0,20.5,3.6,639,1008,0,10,0,0,0,,Clear,clear-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T03:00:00,24,24,23,94.15,0,0,,0,0,19.1,1.8,260,1008,0,10,0,0,0,,Clear,clear-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T04:00:00,24,24,23,94.15,0,0,,0,0,13,4.7,295,1009.1,23.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-08-18T05:00:00,24,24,23,94.15,0,0,,0,0,11.9,7.6,230,1009,0,10,0,0,0,,Clear,clear-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T06:00:00,24,24,23,94.15,0,0,,0,0,19.1,1.8,639,1009,0,10,1.9,0,0,,Clear,clear-day,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T07:00:00,24.9,24.9,23,89.47,0,0,,0,0,22,3.1,639,1010.1,31.5,11.3,90.8,0.3,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-08-18T08:00:00,26,26,23,83.57,0,0,,0,0,16.2,7.6,210,1010,0,10,218.5,0.8,2,,Clear,clear-day,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T09:00:00,28,31.3,23,74.3,0,0,,0,0,26.3,7.6,250,1011,0,10,458.9,1.7,5,,Clear,clear-day,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T10:00:00,28.9,32.6,23.1,70.78,0,0,,0,0,30.2,12.3,268,1011.1,29.2,11.3,493.8,1.8,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-08-18T11:00:00,30,35.1,24,70.29,0,0,,0,0,34.2,14.8,250,1010,50,10,523.5,1.9,5,,Partially cloudy,partly-cloudy-day,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T12:00:00,31,36.6,24,66.38,0,0,,0,0,36.4,16.6,260,1010,50,10,751.5,2.7,8,,Partially cloudy,partly-cloudy-day,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T13:00:00,31.1,36.6,24,66.02,0,0,,0,0,36.4,12.7,270,1009.1,54.4,11.3,808.2,2.9,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-08-18T14:00:00,32,37.9,24,62.72,0,0,,0,0,34.6,14.8,260,1008,57.3,10,626,2.3,6,,Partially cloudy,partly-cloudy-day,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T15:00:00,33,39.3,24,59.28,0,0,,0,0,34.6,16.6,260,1008,50,10,607.1,2.2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T16:00:00,31.2,35.7,23,62.03,0,0,,0,0,32,15.3,244,1008,47,11.3,436.8,1.6,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-08-18T17:00:00,31,36.6,24,66.38,0,0,,0,0,27.4,13,250,1008,26.5,10,242.4,0.9,2,,Partially cloudy,partly-cloudy-day,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T18:00:00,30,35.1,24,70.29,0,0,,0,0,12.2,9.4,240,1008,0,10,71.1,0.3,1,,Clear,clear-day,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T19:00:00,30,35,24,70.4,15.1,100,rain,0,0,8.6,10.1,217,1009.1,13.6,11.3,0.5,0,0,,Rain,rain,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-08-18T20:00:00,30,36.2,25,74.63,0,0,,0,0,9.4,13,210,1009,53.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T21:00:00,29,34.6,25,79.06,0,0,,0,0,9.4,14.8,240,1010,0,10,0,0,0,,Clear,clear-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-18T22:00:00,27.1,29.9,23.2,79.44,0,0,,0,0,10.1,15.8,287,1011.1,17.4,11.3,0,0,0,,Clear,clear-night,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-08-18T23:00:00,26,26,24,88.76,0,0,,0,0,11.5,5.4,270,1011,0,10,0,0,0,,Clear,clear-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-19T00:00:00,25,25,24,94.19,0,0,,0,0,13.3,9.4,250,1010,0,10,0,0,0,,Clear,clear-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-19T01:00:00,25.1,25.1,23.9,93.06,0,0,,0,0,13.7,8.1,304,1010,7.5,11.3,0,0,0,,Clear,clear-night,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-08-19T02:00:00,25,25,24,94.19,0,0,,0,0,15.5,9.4,250,1009,0,10,0,0,0,,Clear,clear-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-19T03:00:00,27,30.6,25,88.84,0,0,,0,0,15.1,5.4,240,1009,0,8,0,0,0,,Clear,clear-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-19T04:00:00,25.9,25.9,24.9,93.7,0,0,,0,0,14.4,8.1,267,1009.1,9.6,11.3,0,0,0,,Clear,clear-night,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-08-19T05:00:00,26,26,25,94.23,0,0,,0,0,12.2,9.4,220,1009,0,10,0,0,0,,Clear,clear-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-08-19T06:00:00,27,30.6,25,88.84,0,0,,0,0,10.1,5.4,190,1010,0,10,2.3,0,0,,Clear,clear-day,"48900099999,VMI0000VVTS,VVTS"
