name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2023-09-21T00:00:00,26,26,26,100,0,0,,0,0,4.7,3.6,151.4,1010,50,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T01:00:00,25.5,25.5,24.9,96.63,0,0,,0,0,5.4,2,359,1009,53,11,0,0,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-21T02:00:00,25,25,25,100,0,0,,0,0,11.5,2.9,91.6,1009.6,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T03:00:00,25,25,25,100,0,0,,0,0,6.8,4.2,10,1009,50,9.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T04:00:00,25.1,25.1,24.9,99.01,0,0,rain,0,0,8.6,8.2,27,1009,53.9,9.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-21T05:00:00,25,25,24,94.19,0,0,,0,0,9.4,5.4,21,1009,50,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T06:00:00,25,25,24.4,96.53,0,0,,0,0,10.4,4.7,80,1009,50,8,2.5,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T07:00:00,26.3,26.3,25.8,96.99,0,0,,0,0,13,5.2,67,1010.4,30.3,11,102.4,0.4,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-21T08:00:00,28.8,35.7,26.4,86.86,0,0,,0,0,13.7,3.6,71.1,1011,27,10,310.4,1.1,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T09:00:00,30.4,38.7,26.4,79.25,0,0,,0,0,19.4,3.6,95.2,1011,27,10,546.5,2,5,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T10:00:00,31.3,39.3,25.8,72.71,0,0,,0,0,19.1,4,50,1011,39.6,11,689,2.5,7,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-21T11:00:00,33,41.2,25.4,64.48,0,0,rain,0,0,18.4,6.7,120,1010,50,10,780.2,2.8,8,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T12:00:00,32.6,40.6,25.4,65.98,0,0,rain,0,0,17.6,8.6,150,1009,50,9.6,634.7,2.3,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T13:00:00,29.6,36.5,25.8,80.04,0,0,,0,0,20.5,11.9,43,1008,67.7,9.2,509.3,1.8,5,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-21T14:00:00,28.4,35.5,27,92.1,0,0,,0,0,25.6,7,280,1007,88.8,8.8,587.2,2.1,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T15:00:00,29,36.1,26.4,85.95,0,0,,0,0,20.2,6.7,140,1007,88.8,10,402.5,1.4,4,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T16:00:00,27.5,32.6,26.3,93.11,0,0,,0,0,16.9,7.6,194,1007,89.9,10,292.2,1.1,3,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-21T17:00:00,28.4,35.5,27,92.1,0,0,,0,0,16.2,3.6,135.6,1008,88.8,10,99.5,0.4,1,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T18:00:00,28.2,34.9,27,93.32,0,0,,0,0,15.5,5.4,137.8,1008.4,88.8,10,12.6,0,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T19:00:00,27,31.5,26.5,97.29,20,100,rain,0,0,11.2,7,240,1009,47.5,11,0,0,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-21T20:00:00,27,31.8,27,100,0,0,,0,0,8.3,2.5,136.7,1010,27,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T21:00:00,27,31.8,27,100,0,0,,0,0,4.7,3.6,171.7,1010.4,35.2,8.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-21T22:00:00,26.9,31.1,26.4,97.57,0,0,,0,0,2.9,3.2,260,1011,53,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-21T23:00:00,27,31.8,27,100,0,0,,0,0,3.2,4.3,51,1011,66.4,7.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T00:00:00,26,26,26,100,0,0,rain,0,0,3.6,7.6,24,1010,88.8,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T01:00:00,26,26,26,99.71,5,100,rain,0,0,2.9,4.2,164.2,1009.6,89.9,6.4,0,0,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-22T02:00:00,26,26,26,100,0,0,,0,0,6.1,2.9,153,1009,88.8,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T03:00:00,26,26,25.6,97.61,0,0,,0,0,6.1,4.3,30,1008,88.8,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T04:00:00,26,26,25,94.51,0,0,,0,0,4.3,1,310,1008,88,6.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-22T05:00:00,25,25,25,100,0,0,,0,0,3.2,5.9,70,1008,88.8,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T06:00:00,25.4,25.4,25.4,100,0,0,,0,0,4.3,2.5,69,1009,72.5,3.8,2.7,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T07:00:00,26,26,25.9,99.59,0,0,,0,0,8.6,4.9,70,1010,53,5,113.2,0.4,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-22T08:00:00,28.4,36,27.4,94.33,0,0,,0,0,9.7,1.8,85.2,1010,50,6.2,292.5,1.1,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T09:00:00,30.4,39.9,27.2,82.94,0,0,,0,0,11.2,2.5,90,1010.6,66.4,8.8,466,1.7,5,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T10:00:00,31.1,40.4,26.8,78.17,0,0,,0,0,12.6,2,200,1010,88,11,502.5,1.8,5,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-22T11:00:00,31,40.9,27.2,80.18,0,0,rain,0,0,14.8,6.7,260,1009,88.8,10,750.1,2.7,8,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T12:00:00,31.8,41,26.4,73.13,0,0,rain,0,0,15.8,7.7,320,1008,88.8,8,864.9,3.1,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T13:00:00,31.5,40.1,26.2,73.49,0,0,,0,0,16.9,10.7,327,1007.6,53,11,552.9,2,6,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-22T14:00:00,28.4,34.9,26.6,90.14,0,0,,0,0,13.7,22.7,246,1007,50,6,524.2,1.9,5,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T15:00:00,27.4,32.5,26.4,94.29,0,0,,0,0,15.1,8.3,310,1006,50,6.8,565.5,2,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T16:00:00,27.7,33.6,26.7,94.37,0,0,,0,0,14.4,8,92,1005.5,54.9,9.2,366.8,1.3,4,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-22T17:00:00,28.6,36.6,27.6,94.34,0,0,rain,0,0,12.6,12.3,172,1006.4,50,8,148.1,0.5,1,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T18:00:00,27,31.5,26.6,97.62,0,0,,0,0,14.4,10.9,180,1008,50,8,18.2,0.1,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T19:00:00,26.9,30.9,25.8,93.83,1,100,rain,0,0,16.2,8.6,183,1009,53,9.2,0,0,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-09-22T20:00:00,27,31.2,26,94.27,0,0,,0,0,14.8,8.1,220,1009.4,88.8,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T21:00:00,27,31.2,26,94.27,0,0,rain,0,0,12.6,4.3,129.6,1010.4,88.8,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-09-22T22:00:00,26.9,31.2,26.4,97.29,0,0,,0,0,7.6,4.9,240,1010.6,84,9.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
