name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2023-04-10T00:00:00,29,34.5,25,79.06,0,0,,0,0,7.2,14.8,140,1012,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T01:00:00,28.9,34.2,24.8,78.72,0,0,,0,0,7.2,8.8,149,1011,33.2,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T02:00:00,29,34.5,25,79.06,0,0,,0,0,7.6,7.6,150,1010,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T03:00:00,27,31.2,26,94.27,0,0,,0,0,6.5,9.4,160,1010,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T04:00:00,26.2,26.2,25.8,98.1,0,0,,0,0,6.5,3.2,193.5,1010,53.9,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T05:00:00,27,31.2,26,94.27,0,0,,0,0,6.1,1.8,157.1,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T06:00:00,26,26,26,100,0,0,,0,0,4.3,1.8,300,1011,50,8,1.7,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T07:00:00,27.9,33.3,25.9,88.81,0,0,,0,0,8.6,3.6,342,1012,53.9,9.2,109.8,0.4,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T08:00:00,29,35.6,26,83.9,0,0,,0,0,14.4,0,0,1013,50,8,345.4,1.2,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T09:00:00,30,36.2,25,74.63,0,0,,0,0,17.3,3.6,44.3,1013,50,10,514.1,1.9,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T10:00:00,31,37.7,25,70.47,0,0,,0,0,22.3,5.2,140,1012.1,51,11,750.7,2.7,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T11:00:00,32,39.2,25,66.58,0.1,100,rain,0,0,22,3.6,1.9,1012,50,10,894.8,3.2,9,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T12:00:00,33,40.6,25,62.93,0.1,100,rain,0,0,23.4,3.6,337.6,1011,50,10,970,3.5,10,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T13:00:00,33,40.5,25,62.92,0,0,,0,0,22.3,4.3,90,1010,88,9.2,881.1,3.2,9,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T14:00:00,34,40.6,24,56.04,0,0,,0,0,20.5,5.4,201.5,1008,50,7,768.4,2.8,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T15:00:00,34,40.6,24,56.04,0.2,100,rain,0,0,20.9,5.4,202.3,1008,50,7,576.3,2.1,6,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2023-04-10T16:00:00,32.9,41.8,25.9,66.83,0,0,,0,0,20.9,16.3,200,1007.1,53.9,9.2,399.3,1.4,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-04-10T17:00:00,32,40.6,26,70.66,0.5,100,rain,0,0,26.3,18.4,180,1007,50,8,219,0.8,2,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
