name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2025-04-17T00:00:00,28,32.7,25,83.79,0,0,,0,0,10.8,14.8,120,1010,26.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T01:00:00,27.8,32.3,24.9,84.1,0,0,,0,0,9.4,9.1,93,1010,24.4,11.3,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-04-17T02:00:00,28,32.7,25,83.79,0,0,,0,0,9.4,7.6,90,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T03:00:00,28,32.7,25,83.79,0,0,,0,0,6.5,5.4,110,1009,88.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T04:00:00,27,30.7,25.1,88.98,0,0,,0,0,7.9,3.1,639,1009.1,54.8,11.3,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-04-17T05:00:00,27,30.6,25,88.84,0,0,,0,0,8.6,5.4,70,1010,89.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T06:00:00,27,30.6,25,88.84,0,0,,0,0,7.6,5.4,70,1010,100,10,2.8,0,0,,Overcast,cloudy,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T07:00:00,28,32.7,25.1,84.25,0,0,,0,0,12.2,3.6,448,1011.1,89.6,11.3,94.1,0.3,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-04-17T08:00:00,29,34.6,25,79.06,0,0,,0,0,16.9,5.4,639,1011,50,10,291.7,1.1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T09:00:00,31,37.8,25,70.48,0.1,100,rain,0,0,18.7,9.4,170,1012,90.3,10,522.9,1.9,5,,"Rain, Overcast",rain,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T10:00:00,31.9,38.1,24.2,63.72,0,0,,0,0,19.4,9.6,171,1011.1,55.5,11.3,637.7,2.3,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-04-17T11:00:00,33,39.3,24,59.28,0.1,100,rain,0,0,19.1,7.6,120,1011,57.3,10,653.1,2.4,7,,"Rain, Partially cloudy",rain,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T12:00:00,34,40.6,24,56.05,0.1,100,rain,0,0,20.5,7.6,230,1009,89.5,10,759.6,2.7,8,,"Rain, Partially cloudy",rain,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T13:00:00,33.9,40.7,24.1,56.62,0,0,,0,0,20.5,6.1,472,1008.1,84.4,11.3,710.5,2.6,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-04-17T14:00:00,34,39.4,23,52.77,0.2,100,rain,0,0,20.9,3.6,639,1007,91.5,10,673.6,2.4,7,,"Rain, Overcast",rain,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T15:00:00,35,40.7,23,49.91,0.1,100,rain,0,0,20.5,3.6,639,1006,90.3,10,582.5,2.1,6,,"Rain, Overcast",rain,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T16:00:00,33.8,41.7,25,60.18,0,0,,0,0,17.3,9,163,1005.2,50.8,11.3,390.1,1.4,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-04-17T17:00:00,32,39.2,25,66.58,0.6,100,rain,0,0,16.6,13,180,1006,90.6,10,209.4,0.8,2,,"Rain, Overcast",rain,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T18:00:00,31,37.8,25,70.48,0.1,100,rain,0,0,15.8,16.6,180,1006,0,10,53.5,0.2,1,,Rain,rain,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T19:00:00,29.9,36.1,25.1,75.45,0,0,,0,0,14.8,14.2,157,1007.1,21.4,11.3,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-04-17T20:00:00,30,36.2,25,74.63,0,0,,0,0,12.2,14.8,160,1007,26.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T21:00:00,29,35.6,26,83.9,0,0,,0,0,13,16.6,160,1008,26.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-17T22:00:00,28.9,35.5,26,84.09,0,0,,0,0,11.9,14.2,166,1010,86.9,11.3,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2025-04-17T23:00:00,29,35.6,26,83.9,0,0,,0,0,10.8,13,170,1009,90.3,10,0,0,0,,Overcast,cloudy,"48900099999,VMI0000VVTS,VVTS"
Ho Chi Minh City,2025-04-18T00:00:00,29,35.6,26,83.9,0,0,,0,0,10.1,13,160,1009,90.3,10,0,0,0,,Overcast,cloudy,"48900099999,VMI0000VVTS,VVTS"
