name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2023-07-01T00:00:00,26,26,26,100,0,0,,0,0,13.3,9.4,60,1010,88.8,5,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-01T01:00:00,26,26,25,94.34,0,0,,0,0,13.7,8.8,68,1009,88.9,6.4,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-01T02:00:00,26,26,25,94.23,0,0,,0,0,6.8,3.6,195,1008,50,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-01T03:00:00,26,26,25,94.23,0,0,,0,0,6.8,1.8,200.5,1008,50,7,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-01T04:00:00,26,26,26,99.71,0,0,,0,0,8.6,1.6,179.3,1008,53.9,8.3,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-01T05:00:00,26,26,26,100,0,0,,0,0,10.1,3.6,164.3,1007,50,7,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-07-01T06:00:00,27,31.2,26,94.27,0,0,,0,0,10.1,5.4,160,1007,50,6,5.1,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-01T07:00:00,27.9,34.2,26.9,94.2,0,0,,0,0,10.4,8.8,198,1008,53.9,9.2,86.6,0.3,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-01T08:00:00,29,36.8,27,88.99,0,0,,0,0,19.8,14.8,200,1009,50,10,296.7,1.1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-01T09:00:00,30,37.4,26,79.19,0,0,,0,0,27,20.5,230,1009,50,10,465.7,1.7,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-01T10:00:00,31.8,41.7,26.8,75.13,0,0,,0,0,30.2,19.6,216,1010,88,11,354.4,1.3,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-07-01T11:00:00,32,42.3,27,74.95,0,0,,0,0,36.7,20.5,240,1009,88.8,10,519.2,1.9,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-01T12:00:00,32,40.6,26,70.66,0,0,,0,0,37.4,18.4,240,1009,88.8,10,378.1,1.4,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-07-01T13:00:00,32,42,26.9,74.51,0,0,,0,0,36,14.4,227,1008.1,88.9,7.3,344.8,1.2,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
