name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2026-01-29T00:00:00,25,25,19,69.35,0,0,,0,0,12.6,3.6,118,1014,0,10,0,0,0,10,Clear,clear-night,"VMI0000VVTS,VVTS"
Ho Chi Minh City,2026-01-29T01:00:00,24.9,24.9,20.1,75,0,0,,0,0,9.4,6.8,120,1014,5.3,11,0,0,0,10,Clear,clear-night,"VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2026-01-29T02:00:00,23,23,20,83.22,0,0,,0,0,5.8,1.8,35.9,1013,0,10,0,0,0,10,Clear,clear-night,"VMI0000VVTS,VVTS"
Ho Chi Minh City,2026-01-29T03:00:00,22,22,21,94.06,0,0,,0,0,4.7,3.6,310,1013,0,10,0,0,0,10,Clear,clear-night,"VMI0000VVTS,VVTS"
Ho Chi Minh City,2026-01-29T04:00:00,22,22,21,94.06,0,0,,0,0,4.3,5.4,240,1013,50,8,0,0,0,10,Partially cloudy,partly-cloudy-night,VVTS
Ho Chi Minh City,2026-01-29T05:00:00,23,23,21,88.52,0,0,,0,0,4.3,1.8,320,1013,0,7,0,0,0,10,Clear,clear-night,"VMI0000VVTS,VVTS"
Ho Chi Minh City,2026-01-29T06:00:00,22,22,21,94.06,0,0,,0,0,4,0,0,1014,0,6,0,0,0,10,Clear,clear-night,"VMI0000VVTS,VVTS"
Ho Chi Minh City,2026-01-29T07:00:00,22.9,22.9,21.9,93.93,0,0,,0,0,5,3.2,10,1014.1,5.3,5.6,28.9,0.1,0,10,Clear,clear-day,"VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2026-01-29T08:00:00,25,25,22,83.45,0,0,,0,0,12.6,7.6,10,1015,25,5,207.5,0.7,2,10,Partially cloudy,partly-cloudy-day,"VMI0000VVTS,VVTS"
Ho Chi Minh City,2026-01-29T09:00:00,27,28.8,21,69.73,0,0,,0,0,16.9,11.2,10,1015,0,8,428.3,1.5,4,10,Clear,clear-day,"VMI0000VVTS,VVTS"
Ho Chi Minh City,2026-01-29T10:00:00,28.8,31.8,22,66.73,0,0,,0,0,18.4,10.8,351,1015.1,13.3,9.2,643.8,2.3,6,10,Clear,clear-day,"VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2026-01-29T11:00:00,30,31.9,20,55.08,0,0,,0,0,18.4,7.6,340,1015,50,10,793.5,2.9,8,10,Partially cloudy,partly-cloudy-day,"VMI0000VVTS,VVTS"
Ho Chi Minh City,2026-01-29T12:00:00,30,31.9,20,55.08,0,0,,0,0,17.6,9.4,360,1014,50,10,833.1,3,8,10,Partially cloudy,partly-cloudy-day,"VMI0000VVTS,VVTS"
Ho Chi Minh City,2026-01-29T13:00:00,30.9,32.9,20.1,52.5,0,0,,0,0,16.6,4.3,360,1012.2,51.3,11,840.6,3,8,10,Partially cloudy,partly-cloudy-day,"VMI0000VVTS,VMM00048894,VVTS"
Ho Chi Minh City,2026-01-29T14:00:00,32,34.1,20,49.14,0,0,,0,0,13.3,7.6,111.8,1011,55.3,10,449,1.6,4,10,Partially cloudy,partly-cloudy-day,"VMI0000VVTS,VVTS"
Ho Chi Minh City,2026-01-29T15:00:00,30.7,32.2,19.3,50.65,0,0,,0,0,12.6,4.7,165.8,1012,100,24.1,333.4,1.2,3,10,Overcast,cloudy,remote
