name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2024-03-03T00:00:00,28,30.1,21,65.77,0,0,,0,0,19.4,7.6,130,1012,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T01:00:00,27.9,30,21.1,66.74,0,0,,0,0,16.2,8.8,108,1011,32.3,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T02:00:00,27,28.8,21,69.73,0,0,,0,0,16.2,7.6,140,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T03:00:00,27,28.8,21,69.73,0,0,,0,0,14,5.4,104.9,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T04:00:00,25.9,25.9,21.2,74.91,0,0,,0,0,12.6,10.1,100,1010.9,29.3,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T05:00:00,26,26,21,73.97,0,0,,0,0,10.4,7.6,110,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T06:00:00,25,25,22,83.45,0,0,,0,0,10.1,9.4,80,1012,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T07:00:00,26.9,29,22,74.48,0,0,,0,0,13,3.6,90,1012.9,27.3,11,48,0.2,0,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T08:00:00,29,31.3,21,62.06,0,0,,0,0,19.1,5.4,83.5,1013,34.7,10,252.7,0.9,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T09:00:00,30,31.9,20,55.08,0,0,,0,0,20.2,7.6,120,1013,45.6,10,493.6,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T10:00:00,30.9,32.9,20,52.18,0,0,,0,0,19.4,3.2,69.2,1013,32.3,11,673.5,2.4,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T11:00:00,32,34.1,20,49.14,0,0,,0,0,17.3,3.6,88.9,1012,27,10,817.7,2.9,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T12:00:00,34,36.5,20,43.91,0,0,,0,0,16.6,3.6,115.8,1011,50,10,898.1,3.2,9,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T13:00:00,33.9,36.4,20,44.39,0,0,,0,0,16.2,7.5,45,1010,49,10.1,840.2,3,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T14:00:00,34,36.5,20,43.91,0,0,,0,0,17.3,7.6,200,1009,50,9,731.4,2.6,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T15:00:00,34,36.5,20,43.91,0,0,,0,0,19.4,3.6,153.7,1008,50,10,498.1,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T16:00:00,32.9,36.1,21.1,49.98,0,0,,0,0,23,17.6,187,1009,49,11,239.2,0.9,2,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T17:00:00,32,34.9,21,52.26,0,0,,0,0,26.6,16.6,190,1009,27,10,176,0.6,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T18:00:00,30,32.5,21,58.58,0,0,,0,0,27,18.4,180,1009,50,10,75.7,0.3,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T19:00:00,28.9,31.9,22.1,66.55,0,0,,0,0,25.9,14.7,137,1010,32.3,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T20:00:00,28,30.6,22,69.92,0,0,,0,0,26.3,18.4,140,1010,1.2,10,0,0,0,,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T21:00:00,28,30.6,22,69.92,0,0,,0,0,28.4,18.4,140,1011,0,10,0,0,0,,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T22:00:00,27,29.2,22,74.36,0,0,,0,0,29.2,22.8,128,1011,80,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T23:00:00,27,29.2,22,74.14,0,0,,0,0,29.5,22.3,130,1011,1.7,10,0,0,0,,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T00:00:00,27,29.6,23,78.78,0,0,,0,0,29.5,16.6,140,1011,1.8,10,0,0,0,,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T01:00:00,26.9,29.5,22.9,78.77,0,0,,0,0,28.4,16.6,130,1010.1,30.3,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T02:00:00,27,29.6,23,78.78,0,0,,0,0,26.6,18.4,130,1010,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T03:00:00,26,26,23,83.56,0,0,,0,0,24.5,13,140,1010,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T04:00:00,26.8,29,22,74.83,0,0,,0,0,22.7,11.7,130,1010,53,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T05:00:00,26,26,22,78.64,0,0,,0,0,20.9,18.4,130,1010,50,9,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T06:00:00,26,26,23,83.56,0,0,,0,0,19.1,18.4,130,1011,50,9,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T07:00:00,26.9,29.5,23,79.1,0,0,,0,0,18.4,17.3,128,1012,3.5,11,51.8,0.2,1,,Clear,clear-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T08:00:00,28,30.6,22,69.92,0,0,,0,0,25.9,16.6,120,1012,27,10,258.8,0.9,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T09:00:00,30,31.9,20,55.08,0,0,,0,0,27,16.6,130,1013,27,10,495,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T10:00:00,31.9,34.1,20.1,49.92,0,0,,0,0,27,14,110,1013,27,11,715.8,2.6,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T11:00:00,33,35.3,20,46.44,0,0,,0,0,26.3,13,140,1012,3.3,10,862.5,3.1,9,,Clear,clear-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T12:00:00,33,35.3,20,46.44,0,0,,0,0,24.5,13,140,1011,27,10,953.6,3.4,10,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T13:00:00,33.9,37.3,21.1,47.37,0,0,,0,0,20.5,9.5,189,1010,48,11,705.9,2.5,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T14:00:00,34,37.3,21,46.7,0,0,,0,0,19.8,11.2,190,1009,50,10,527,1.9,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T15:00:00,33,36.1,21,49.4,0,0,,0,0,25.2,24.1,210,1009,50,9,426.9,1.5,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T16:00:00,31.9,35.6,21.9,55.44,0,0,,0,0,29.2,19.9,190,1009,27,11,356.1,1.3,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T17:00:00,31,33.7,21,55.32,0,0,,0,0,29.2,20.5,180,1009,27,10,221.4,0.8,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T18:00:00,30,32.5,21,58.58,0,0,,0,0,27,16.6,180,1009,4.8,10,70.2,0.3,1,,Clear,clear-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T19:00:00,28.9,31.9,22,66.55,0,0,,0,0,23.8,12.4,185,1010,0,10.1,0,0,0,,Clear,clear-night,"48894099999,48900099999,VVTS"
