name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2023-05-21T00:00:00,27,31.2,26,94.27,0,0,,0,0,9.7,7.6,50,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T01:00:00,27,30.7,25.1,89.1,0,0,,0,0,9,7.2,63,1009,53.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-05-21T02:00:00,28,32.7,25,83.79,0,0,,0,0,13.3,7.6,120,1008,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T03:00:00,28,33.5,26,88.91,0,0,,0,0,11.9,7.6,150,1008,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T04:00:00,27.9,33.3,26,89.17,0,0,,0,0,9.7,10.1,180,1008,53.9,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-05-21T05:00:00,28,33.5,26,88.91,0,0,,0,0,6.5,7.6,180,1008,50,9,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T06:00:00,29,36.8,27,88.99,0,0,,0,0,8.3,7.6,170,1009,50,10,8.2,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T07:00:00,29.8,40,27.9,89.47,0,0,,0,0,12.6,8.8,185,1010,33.2,11,122.7,0.4,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-05-21T08:00:00,31,42.3,28,84.11,0,0,,0,0,18.4,9.4,220,1010,50,10,266.7,1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T09:00:00,32,44.1,28,79.46,0,0,,0,0,25.2,7.6,200,1010,88.8,10,447.8,1.6,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T10:00:00,32,44,27.9,79.01,0,0,,0,0,28.4,15.6,230,1010,53,11,592.8,2.1,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-05-21T11:00:00,33,45.7,28,75.1,0,0,,0,0,29.5,7.6,199.1,1009,50,10,633.4,2.3,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T12:00:00,26,26,26,100,0,0,,0,0,40.7,18.4,140,1011,88.8,1,675,2.4,7,,Partially cloudy,fog,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T13:00:00,25.1,25.1,25,99.94,0,0,,0,0,27.4,12,270,1011,88.9,6.5,619,2.2,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-05-21T14:00:00,26,26,26,100,0,0,,0,0,31.3,7.6,280,1010,88.8,10,500,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T15:00:00,27,31.2,26,94.27,0,0,,0,0,28.4,14.8,230,1010,88.8,8,308.2,1.1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T16:00:00,27,31.1,25.9,94.22,0,0,,0,0,27,12.4,221,1009,89.9,9.2,220.9,0.8,2,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-05-21T17:00:00,27,31.2,26,94.27,0,0,,0,0,22.7,9.4,240,1008,88.8,10,138.2,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T18:00:00,27,31.2,26,94.27,0,0,,0,0,22.7,7.6,230,1009,88.8,10,26.9,0.1,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T19:00:00,27,31.1,26,94.27,31.7,100,rain,0,0,17.3,1.6,196.5,1010,88.9,11,0.1,0,0,,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-05-21T20:00:00,28,33.5,26,88.91,0,0,,0,0,11.9,5.4,204.6,1011,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T21:00:00,27,31.2,26,94.27,0,0,,0,0,10.4,9.4,210,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-05-21T22:00:00,26.9,31,25.9,94.05,0,0,,0,0,9.4,6.8,220,1011,53.9,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-05-21T23:00:00,27,31.2,26,94.27,0,0,,0,0,7.6,3.6,220,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-05-22T00:00:00,27,31.2,26,94.27,0,0,,0,0,5.4,0,0,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
