name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2023-12-12T00:00:00,26.6,26.6,24,85.71,0,0,,0,0,14,6.3,130,1010,50,9.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T01:00:00,26.3,26.3,24,86.99,0,0,,0,0,13,3.9,121.4,1010,49,9.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-12-12T02:00:00,26,26,24,88.76,0,0,,0,0,10.4,4.3,90,1009.6,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T03:00:00,25,25,24,94.19,0,0,,0,0,8.3,6.3,84,1009,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T04:00:00,25,25,23.9,93.53,0,0,,0,0,9.4,7.2,85,1009.4,48,9.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-12-12T05:00:00,25.4,25.4,24,91.93,0,0,,0,0,10.1,5.4,80,1010,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T06:00:00,26,26,24.4,90.96,0,0,,0,0,11.2,4.7,75.9,1010.4,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T07:00:00,26.3,26.3,24.4,89.66,0,0,,0,0,14.4,9.5,67,1011.4,51,9.2,55.2,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-12-12T08:00:00,28.4,33.1,24.6,79.84,0,0,,0,0,17.3,12.6,54,1012,50,8,239.3,0.9,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T09:00:00,30.4,34.9,23.2,65.36,0,0,,0,0,44.6,13.3,70,1012,27,10,466.5,1.7,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T10:00:00,32.2,35.2,21,51.47,0,0,,0,0,19.1,17.2,77,1012,27.3,11,653,2.4,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-12-12T11:00:00,33.4,35.8,20,45.39,0,0,,0,0,18.7,20.5,94,1011,27,10,746.7,2.7,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T12:00:00,35,37.7,20,41.54,0,0,,0,0,18.7,14.8,94,1010,27,10,705,2.5,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T13:00:00,34.8,36.7,19.1,39.66,0,0,,0,0,18.7,15.7,115,1009,25.8,11.6,791.8,2.9,8,,Partially cloudy,partly-cloudy-day,"48894099999,VVTS"
Ho Chi Minh City,2023-12-12T14:00:00,35,36.9,19,39.03,0,0,,0,0,21.2,18.4,114,1008.6,27,10,736.7,2.7,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T15:00:00,34,35.7,19,41.27,0,0,,0,0,19.1,11.6,82,1008,27,10,592.2,2.1,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T16:00:00,34.4,36.5,19.3,41.03,0,0,,0,0,16.9,14.1,117,1008,28.3,11,391.1,1.4,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-12-12T17:00:00,32.6,35.3,20.6,49.43,0,0,,0,0,10.4,11.9,130,1008.4,41.8,10,167.6,0.6,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T18:00:00,30.6,34.9,23,63.97,0,0,,0,0,9.4,8.6,148,1009,27,10,13.1,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-12-12T19:00:00,29.9,34.1,23.1,66.76,0,0,,0,0,11.5,6,130,1009.4,27.3,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-12-12T20:00:00,30,34.1,23,66.18,0,0,,0,0,12.6,4.7,138.3,1010,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
