name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2024-09-24T00:00:00,26,26,25,94.23,0,0,,0,0,7.6,4.7,42,1010.6,0,8.4,0,0,0,10,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T01:00:00,26,26,25,94.01,0,0,,0,0,7.6,4.2,35,1010,21.1,10.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-09-24T02:00:00,26,26,25,94.23,0,0,,0,0,6.8,3.6,40,1010,88.8,6.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T03:00:00,26,26,25,94.23,0,0,,0,0,5.4,4.2,80,1010,88.8,6,0,0,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T04:00:00,26,26,25,94.34,0,0,rain,0,0,5.8,3.9,32,1010,21.1,7.4,0,0,0,3,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-09-24T05:00:00,26,26,25,94.23,0,0,rain,0,0,6.1,5.2,360,1010,0,6,0,0,0,3,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T06:00:00,26,26,25,94.23,0,0,,0,0,5.4,4.7,44,1010.4,0,4.4,2.1,0,0,10,Clear,clear-day,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T07:00:00,26.4,26.4,25,92.2,0,0,,0,0,8.3,5.7,70,1011,23.2,6.1,85.2,0.3,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-09-24T08:00:00,28.4,34,25.6,84.74,0,0,,0,0,9.4,6.7,80,1011,14.8,7.8,208.6,0.8,2,10,Clear,clear-day,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T09:00:00,29.4,34.8,24.6,75.35,0,0,,0,0,10.8,3.6,71.6,1011,27,10,359.8,1.3,4,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T10:00:00,30.3,36.4,24.8,72.64,0,0,,0,0,13.3,4.9,34,1011.1,40.6,11,417.9,1.5,4,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-09-24T11:00:00,31,37.2,24.6,68.77,0.1,100,rain,0,0,13.7,3.3,40,1010,50,10,412.7,1.5,4,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T12:00:00,31.6,38.6,25,68.14,0.1,100,rain,0,0,14.4,4.3,340,1009,66.4,10,414.2,1.5,4,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T13:00:00,31,37.8,25.1,70.8,0,0,,0,0,15.1,6.7,317,1008.7,88.9,10.6,430.5,1.5,4,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-09-24T14:00:00,29,35.6,26,83.9,0.3,100,rain,0,0,17.3,7.8,227,1008,88.8,5.8,362.9,1.3,4,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T15:00:00,29,36.7,27,88.99,0.6,100,rain,0,0,18,9.4,160,1007,88,8,302.8,1.1,3,30,"Rain, Partially cloudy",rain,VVTS
Ho Chi Minh City,2024-09-24T16:00:00,30,36.2,25,74.54,0,0,rain,0,0,12.2,7,243,1007.1,34.2,11,171.6,0.6,2,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-09-24T17:00:00,30,36.2,25,74.63,0,0,rain,0,0,10.8,5.9,323,1007.4,25,10,83.4,0.3,1,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T18:00:00,29,34.1,24.6,77.15,0.2,100,rain,0,0,6.8,2.5,30,1008,30,10,14,0.1,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T19:00:00,29,35.1,25.6,82.03,0,0,,0,0,7.6,4.2,50,1008.5,22.2,10.6,0,0,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-09-24T20:00:00,28.6,33.8,25,80.95,0.3,100,rain,0,0,8.6,3.6,66.5,1009,0,9.6,0,0,0,10,Rain,rain,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T21:00:00,28,33.5,26,88.91,0,0,,0,0,7.2,2.9,255.4,1010,0,9,0,0,0,10,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-09-24T22:00:00,28,33.2,25.6,86.99,0,0,,0,0,6.5,1.7,335,1010.1,88,10.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-09-24T23:00:00,28.4,32.9,24.4,78.98,0,0,,0,0,5.8,2.2,57,1010,64.3,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-09-25T00:00:00,28,33,25.4,85.85,0,0,,0,0,7.2,5.4,180,1010,0,8.6,0,0,0,10,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-09-25T01:00:00,28,33.5,26.1,89.43,0,0,rain,0,0,9,5.7,210,1009.5,40.5,7.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-09-25T02:00:00,27.6,32.6,26,91.06,0,0,,0,0,10.4,6.7,242,1009.4,88.8,5.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-09-25T03:00:00,27.4,32.2,26,92.04,0,0,,0,0,9,4.7,260,1009.6,88.8,7.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-09-25T04:00:00,27,31.2,26,94.22,0,0,,0,0,9,1.9,274.1,1009.1,65.8,9.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-09-25T05:00:00,27,31.2,26,94.27,0,0,,0,0,9.4,2.5,30,1010,27,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-09-25T06:00:00,27,30.8,25.4,91.03,0,0,,0,0,7.6,2.1,44.1,1010.4,35.2,5.2,1.8,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
