name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2023-03-11T00:00:00,25,25,22,83.45,0,0,,0,0,23,13,140,1012,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-03-11T01:00:00,24,24,21.9,88.17,0,0,,0,0,22.3,12.4,126,1012,25.4,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-03-11T02:00:00,24,24,22,88.6,0,0,,0,0,17.6,13,140,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-03-11T03:00:00,24,24,22,88.6,0,0,,0,0,15.1,7.6,130,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-03-11T04:00:00,23.9,23.9,21.9,88.85,0,0,,0,0,12.6,4.3,120,1011.1,27.3,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-03-11T05:00:00,24,24,22,88.6,0,0,,0,0,11.2,13,110,1012,27,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-03-11T06:00:00,23,23,22,94.11,0,0,,0,0,11.2,13,110,1012,27,7,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2023-03-11T07:00:00,23.9,23.9,21.9,88.49,0,0,,0,0,15.8,8.1,74,1013,27.3,8.3,61.9,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-03-11T08:00:00,25,25,22,83.45,0,0,,0,0,22.7,9.4,90,1014,27,8,281.5,1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-03-11T09:00:00,27,29.2,22,74.14,0,0,,0,0,22.7,3.6,96.5,1014,27,8,521.7,1.9,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-03-11T10:00:00,28.9,31.8,22,66.34,0,0,,0,0,22,6.7,66,1014,32.3,9.2,740.3,2.7,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-03-11T11:00:00,30,32.5,21,58.58,0,0,,0,0,19.8,3.6,356.3,1014,27,10,896.8,3.2,9,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-03-11T12:00:00,32,34.1,20,49.14,0,0,,0,0,21.6,5.4,341.4,1013,27,8,921.4,3.3,9,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-03-11T13:00:00,31.9,33.5,19.2,47.04,0,0,,0,0,22,2.9,309,1012,48,9.2,789.7,2.8,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2023-03-11T14:00:00,33,35.3,20,46.44,0,0,,0,0,21.2,7.6,30,1011,50,8,555,2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2023-03-11T15:00:00,33,35.3,20,46.44,0,0,,0,0,20.9,3.6,353.7,1010,50,8,564.7,2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
