name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2024-04-13T00:00:00,30,37.4,26,79.19,0,0,,0,0,27.4,18.4,150,1010,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-04-13T01:00:00,29.9,37.2,26,79.55,0,0,,0,0,27.4,14.4,149,1009,25.4,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-04-13T02:00:00,29,35.6,26,83.9,0,0,,0,0,23.8,16.6,140,1009,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-04-13T03:00:00,29,35.6,26,83.9,0,0,,0,0,23.8,13,140,1009,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-04-13T04:00:00,29,35.4,25.9,83.65,0,0,,0,0,22.7,15.1,140,1009,27,11,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-04-13T05:00:00,29,34.5,25,79.06,0,0,,0,0,22,22.3,130,1009,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-04-13T06:00:00,29,35.6,26,83.9,0,0,,0,0,22.3,14.8,120,1010,50,10,2.4,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-04-13T07:00:00,29.9,37.2,25.9,79.18,0,0,,0,0,27,13.7,126,1010,50,11,116.7,0.4,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-04-13T08:00:00,31,37.7,25,70.47,0,0,,0,0,34.2,20.5,110,1011,50,10,335.6,1.2,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-04-13T09:00:00,32,37.9,24,62.71,0,0,,0,0,34.9,13,120,1012,50,10,567.7,2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
