Timestamp,Load_North,Load_Central,Load_South,Load_National,Price_North,Price_Central,Price_South,Price_National
2025-12-19T00:30:00,13974.327,2659.274,15647.146,32280.7,994.611,982.148,1034.5,1034.5
2025-12-19T01:00:00,14138.243,2629.558,15431.156,32199.0,941.541,927.245,974.113,974.113
2025-12-19T01:30:00,13743.967,2600.111,14884.137,31228.2,908.633,892.781,935.938,935.938
2025-12-19T02:00:00,13577.806,2615.886,14561.148,30754.8,908.633,890.622,932.696,932.696
2025-12-19T02:30:00,13564.022,2654.387,14245.222,30463.6,908.633,890.061,931.129,931.129
2025-12-19T03:00:00,13522.846,2611.344,14401.378,30535.6,908.633,891.719,934.33,934.33
2025-12-19T03:30:00,13649.988,2679.003,14301.005,30630.0,908.633,891.166,933.265,933.265
2025-12-19T04:00:00,13611.722,2642.776,14458.757,30713.3,908.633,892.254,935.873,935.873
2025-12-19T04:30:00,13507.126,2735.861,14372.71,30615.7,883.443,867.518,908.5,908.5
2025-12-19T05:00:00,13902.179,2780.786,14418.345,31101.3,885.062,867.518,908.5,908.5
2025-12-19T05:30:00,14473.168,2958.49,14723.647,32155.3,920.764,904.166,946.879,946.879
2025-12-19T06:00:00,15738.414,3059.496,14507.528,33305.4,920.764,899.611,937.661,937.661
2025-12-19T06:30:00,17416.493,3210.064,14755.168,35381.7,1303.9,933.649,973.139,1303.9
2025-12-19T07:00:00,17235.022,2958.144,14817.925,35011.1,1285.0,0.0,0.0,1285.0
2025-12-19T07:30:00,17453.375,3087.032,15991.753,36532.2,1285.0,863.353,908.9,1285.0
2025-12-19T08:00:00,17998.392,3175.275,17333.473,38507.1,1303.9,857.549,908.5,1303.9
2025-12-19T08:30:00,18396.383,3454.946,18393.9,40245.2,1633.0,700.0,744.319,1633.0
2025-12-19T09:00:00,18344.927,3475.868,17966.868,39787.7,1303.9,0.0,0.0,1303.9
2025-12-19T09:30:00,18233.838,3602.006,18152.15,39988.0,908.633,0.0,0.0,908.633
2025-12-19T10:00:00,18131.271,3563.74,17862.516,39557.5,0.0,0.0,0.0,0.0
2025-12-19T10:30:00,18603.149,3630.156,17799.878,40033.2,908.633,0.0,0.0,908.633
2025-12-19T11:00:00,18396.272,3641.28,17804.98,39842.5,908.633,0.0,0.0,908.633
2025-12-19T11:30:00,17590.518,3412.477,17192.149,38195.1,785.0,0.0,0.0,785.0
2025-12-19T12:00:00,16437.267,3225.438,16527.2,36189.9,920.764,0.0,0.0,920.764
2025-12-19T12:30:00,15573.882,3147.823,16455.226,35176.9,908.633,0.0,0.0,908.633
2025-12-19T13:00:00,16061.369,3406.475,17902.753,37370.6,920.764,0.0,0.0,920.764
2025-12-19T13:30:00,17389.672,3521.639,19190.147,40101.5,1291.8,0.0,0.0,1291.8
2025-12-19T14:00:00,17704.272,3817.185,20313.834,41835.3,1291.8,0.0,0.0,1291.8
2025-12-19T14:30:00,18308.189,3939.593,20667.129,42914.9,1291.8,371.184,395.1,1291.8
2025-12-19T15:00:00,18693.697,4273.218,20380.742,43347.7,1291.8,1115.443,1181.089,1291.8
2025-12-19T15:30:00,19110.798,4275.154,20276.761,43662.7,1291.8,1120.141,1181.089,1291.8
2025-12-19T16:00:00,19802.767,4128.943,19774.356,43706.1,1303.9,1120.141,1181.089,1303.9
2025-12-19T16:30:00,20636.766,4090.057,19431.036,44157.9,1347.603,1319.227,1383.0,1383.0
2025-12-19T17:00:00,21798.975,4041.39,18858.531,44698.9,1400.473,1370.093,1427.3,1427.3
2025-12-19T17:30:00,23414.524,4162.669,18728.646,46305.8,1682.6,1682.6,1682.6,1682.6
2025-12-19T18:00:00,24801.064,4328.817,19055.094,48185.0,1682.6,1682.6,1682.6,1682.6
2025-12-19T18:30:00,22889.856,4067.581,19193.637,46151.1,1682.6,1682.6,1682.6,1682.6
2025-12-19T19:00:00,20852.936,3751.066,18204.753,42808.8,999.0,990.782,1044.148,1044.148
2025-12-19T19:30:00,19614.883,3625.653,18014.188,41254.7,936.6,926.271,974.113,974.113
2025-12-19T20:00:00,18741.666,3247.279,17704.775,39693.7,920.764,912.779,965.483,965.483
2025-12-19T20:30:00,19022.676,3335.886,18297.547,40656.1,1147.24,1127.225,1181.089,1181.089
2025-12-19T21:00:00,18283.24,3197.881,18138.063,39619.2,1135.583,1122.497,1181.089,1181.089
2025-12-19T21:30:00,17649.354,3045.132,17633.16,38327.6,945.3,932.969,981.157,981.157
2025-12-19T22:00:00,16947.334,2985.394,17298.77,37231.5,999.0,990.336,1044.776,1044.776
2025-12-19T22:30:00,16654.994,3446.653,17163.695,37265.3,1233.3,1218.479,1273.362,1273.362
2025-12-19T23:00:00,15521.396,3093.87,16752.726,35368.0,1137.609,1127.225,1181.089,1181.089
2025-12-19T23:30:00,14792.609,2915.541,16429.376,34137.5,1137.609,1127.225,1181.089,1181.089
2025-12-20T00:00:00,14327.858,2874.71,16046.737,33249.3,979.0,970.064,1015.351,1015.351
2025-12-20T00:30:00,14032.812,2693.079,15536.376,32262.3,947.7,936.311,980.023,980.023
2025-12-20T01:00:00,13911.903,2591.312,15219.33,31722.5,929.0,918.295,962.686,962.686
2025-12-20T01:30:00,13936.314,2637.04,15172.038,31745.4,941.985,930.665,974.113,974.113
2025-12-20T02:00:00,13778.408,2589.617,14506.085,30874.1,919.0,901.893,938.564,938.564
2025-12-20T02:30:00,13590.195,2694.505,14388.191,30672.9,908.633,891.166,926.909,926.909
2025-12-20T03:00:00,13617.994,2683.632,14346.638,30648.3,908.633,891.719,927.976,927.976
2025-12-20T03:30:00,13733.603,2722.241,14289.837,30745.7,920.764,904.7,941.975,941.975
2025-12-20T04:00:00,13497.504,2986.574,14280.42,30764.5,919.0,906.042,943.873,943.873
2025-12-20T04:30:00,13709.41,3007.873,14395.801,31113.1,920.764,909.226,949.182,949.182
2025-12-20T05:00:00,14047.283,3222.2,14430.873,31700.4,943.07,932.669,973.139,973.139
2025-12-20T05:30:00,14413.124,3241.619,14550.374,32205.1,947.7,934.842,974.113,974.113
2025-12-20T06:00:00,14997.592,3340.777,14378.451,32716.8,1013.738,997.218,1034.5,1034.5
2025-12-20T06:30:00,16323.392,3331.598,14402.342,34057.3,1303.9,999.315,1034.5,1303.9
2025-12-20T07:00:00,17120.371,3319.939,14629.552,35069.9,1303.9,939.007,974.113,1303.9
2025-12-20T07:30:00,17827.07,3456.027,15893.34,37176.4,1634.2,993.564,1034.5,1634.2
2025-12-20T08:00:00,18053.171,3315.77,17053.486,38422.4,1634.2,932.154,978.752,1634.2
2025-12-20T08:30:00,19261.889,3299.882,16578.045,39139.8,1634.2,865.307,910.0,1634.2
2025-12-20T09:00:00,19269.135,3442.277,16768.573,39480.0,1682.6,0.0,0.0,1682.6
2025-12-20T09:30:00,18160.453,3707.649,17423.384,39291.5,1291.8,0.0,0.0,1291.8
2025-12-20T10:00:00,18440.989,3776.541,17261.568,39479.1,920.764,0.0,0.0,920.764
2025-12-20T10:30:00,18466.845,3791.35,17185.528,39443.7,920.764,0.0,0.0,920.764
2025-12-20T11:00:00,18390.339,3685.583,16911.764,38987.7,908.633,0.0,0.0,908.633
