Timestamp,Load_North,Load_Central,Load_South,Load_National,Price_North,Price_Central,Price_South,Price_National
2025-08-18T00:30:00,15451.295,2745.069,12061.43,30257.8,0.0,0.0,0.0,0.0
2025-08-18T01:00:00,15203.927,2754.237,11896.305,29854.5,0.0,0.0,0.0,0.0
2025-08-18T01:30:00,14934.096,2750.866,11655.348,29340.3,0.0,0.0,0.0,0.0
2025-08-18T02:00:00,14688.51,2748.784,11457.11,28894.4,0.0,0.0,0.0,0.0
2025-08-18T02:30:00,14470.797,2814.93,11480.926,28766.7,0.0,0.0,0.0,0.0
2025-08-18T03:00:00,14412.247,2518.951,11524.844,28456.0,0.0,0.0,0.0,0.0
2025-08-18T03:30:00,14812.621,2719.754,11202.7,28735.1,0.0,0.0,0.0,0.0
2025-08-18T04:00:00,14866.597,2700.414,11293.05,28860.1,0.0,0.0,0.0,0.0
2025-08-18T04:30:00,14879.45,2742.474,11489.438,29111.4,0.0,0.0,0.0,0.0
2025-08-18T05:00:00,15095.444,2854.395,11520.93,29470.8,0.0,0.0,0.0,0.0
2025-08-18T05:30:00,15710.154,3201.278,11880.099,30791.5,0.0,0.0,0.0,0.0
2025-08-18T06:00:00,16108.738,3237.607,12178.339,31524.7,0.0,0.0,0.0,0.0
2025-08-18T06:30:00,15819.129,3145.487,12793.347,31758.0,0.0,0.0,0.0,0.0
2025-08-18T07:00:00,16653.741,3111.896,13324.756,33090.4,0.0,0.0,0.0,0.0
2025-08-18T07:30:00,17712.268,3216.483,15007.258,35936.0,0.0,0.0,0.0,0.0
2025-08-18T08:00:00,20343.758,3535.321,15801.457,39680.5,0.0,0.0,0.0,0.0
2025-08-18T08:30:00,21483.616,3742.419,17244.665,42470.7,0.0,0.0,0.0,0.0
2025-08-18T09:00:00,21925.975,3692.141,17208.608,42826.7,0.0,0.0,0.0,0.0
2025-08-18T09:30:00,21458.594,4154.645,17163.01,42776.2,0.0,0.0,0.0,0.0
2025-08-18T10:00:00,21868.632,4246.523,15994.844,42110.0,0.0,0.0,0.0,0.0
2025-08-18T10:30:00,22217.733,4283.355,15978.749,42479.8,0.0,0.0,0.0,0.0
2025-08-18T11:00:00,22164.162,4109.854,15690.171,41964.2,0.0,0.0,0.0,0.0
2025-08-18T11:30:00,21788.262,4361.674,15084.384,41234.3,0.0,0.0,0.0,0.0
2025-08-18T12:00:00,20138.286,3946.916,15509.077,39594.3,0.0,0.0,0.0,0.0
2025-08-18T12:30:00,19287.838,4154.698,15560.378,39002.9,0.0,0.0,0.0,0.0
2025-08-18T13:00:00,19257.66,4091.447,16465.503,39814.6,0.0,0.0,0.0,0.0
2025-08-18T13:30:00,20022.779,4313.489,17827.483,42163.8,0.0,0.0,1170.631,1170.631
2025-08-18T14:00:00,20451.844,4319.446,18946.636,43717.9,0.0,0.0,921.3,921.3
2025-08-18T14:30:00,20797.051,4262.13,19314.62,44373.8,0.0,0.0,1033.8,1033.8
2025-08-18T15:00:00,20975.689,4380.645,19023.549,44379.9,0.0,0.0,0.0,0.0
2025-08-18T15:30:00,21158.328,4309.549,18586.074,44054.0,0.0,0.0,0.0,0.0
2025-08-18T16:00:00,21878.2,4487.698,19638.579,46004.5,1131.618,1116.265,1428.324,1428.324
2025-08-18T16:30:00,22090.936,4430.682,18861.925,45383.5,1162.313,1150.621,1215.78,1215.78
2025-08-18T17:00:00,21841.018,4788.369,17534.963,44164.4,1221.0,1209.286,1269.737,1269.737
2025-08-18T17:30:00,21633.652,4762.443,17364.19,43760.3,1255.0,1245.76,1308.034,1308.034
2025-08-18T18:00:00,22455.369,4769.706,17670.47,44895.5,1667.023,1682.6,1682.6,1682.6
2025-08-18T18:30:00,22549.507,4935.092,17774.653,45259.3,1606.804,1637.282,1682.6,1682.6
2025-08-18T19:00:00,22289.379,4240.509,18018.927,44548.8,1313.552,1336.876,1428.324,1428.324
2025-08-18T19:30:00,19776.031,4128.255,18445.394,42349.7,921.815,945.398,1682.6,1682.6
2025-08-18T20:00:00,18840.244,4044.709,18521.8,41406.8,921.815,944.113,1682.6,1682.6
2025-08-18T20:30:00,19385.414,4201.175,18991.868,42578.5,0.0,0.0,1682.6,1682.6
2025-08-18T21:00:00,19157.443,4288.529,18841.502,42287.5,921.815,949.435,1682.6,1682.6
2025-08-18T21:30:00,18834.999,4287.793,18518.402,41641.2,0.0,0.0,1682.6,1682.6
2025-08-18T22:00:00,17544.903,3994.35,17853.474,39392.7,0.0,0.0,1473.6,1473.6
2025-08-18T22:30:00,17261.421,3806.426,17332.573,38400.4,0.0,0.0,1473.6,1473.6
2025-08-18T23:00:00,17406.224,3587.948,16620.242,37614.4,0.0,0.0,921.3,921.3
2025-08-18T23:30:00,16952.175,3590.847,15854.609,36397.6,0.0,0.0,967.129,967.129
2025-08-19T00:00:00,16712.073,3441.37,15260.642,35414.1,0.0,0.0,0.0,0.0
2025-08-19T00:30:00,16273.682,3363.126,14741.839,34378.6,0.0,0.0,994.0,994.0
2025-08-19T01:00:00,16068.517,3140.983,14519.639,33729.1,0.0,0.0,994.0,994.0
2025-08-19T01:30:00,15729.109,3009.097,14366.287,33104.5,0.0,0.0,994.0,994.0
2025-08-19T02:00:00,15767.132,2983.566,14321.346,33072.0,0.0,0.0,992.3,992.3
2025-08-19T02:30:00,15699.547,3145.297,13770.372,32615.2,0.0,0.0,394.12,394.12
2025-08-19T03:00:00,15728.131,3244.953,13626.652,32599.7,0.0,0.0,394.1,394.1
2025-08-19T03:30:00,15569.08,3372.835,13613.778,32555.7,0.0,0.0,921.3,921.3
2025-08-19T04:00:00,15521.451,3401.067,13569.386,32491.9,0.0,0.0,921.3,921.3
2025-08-19T04:30:00,15468.994,3443.458,13651.049,32563.5,0.0,0.0,394.1,394.1
2025-08-19T05:00:00,15467.862,3410.277,13640.143,32518.3,0.0,0.0,394.1,394.1
2025-08-19T05:30:00,15507.668,3501.395,13891.262,32900.3,0.0,0.0,967.129,967.129
2025-08-19T06:00:00,16463.068,3535.448,14009.878,34008.4,0.0,0.0,967.129,967.129
2025-08-19T06:30:00,17202.977,3264.742,14284.775,34752.5,0.0,0.0,394.1,394.1
2025-08-19T07:00:00,17157.048,3151.302,14763.736,35072.1,0.0,0.0,950.0,950.0
2025-08-19T07:30:00,18274.873,3267.872,16090.591,37633.3,0.0,0.0,995.0,995.0
2025-08-19T08:00:00,19635.034,3783.387,16506.819,39925.2,0.0,0.0,394.1,394.1
2025-08-19T08:30:00,20300.976,3910.289,17380.288,41591.6,0.0,0.0,343.9,343.9
2025-08-19T09:00:00,20236.418,4040.292,17999.464,42276.2,0.0,0.0,394.1,394.1
2025-08-19T09:30:00,20662.724,4239.595,17264.882,42167.2,0.0,0.0,0.0,0.0
2025-08-19T10:00:00,20098.598,4368.406,17079.584,41546.6,0.0,0.0,0.0,0.0
2025-08-19T10:30:00,20312.501,4439.678,16967.129,41719.3,0.0,0.0,0.0,0.0
2025-08-19T11:00:00,20575.96,4376.977,16890.536,41843.5,0.0,0.0,0.0,0.0
2025-08-19T11:30:00,19541.241,4013.197,16257.89,39812.3,0.0,0.0,0.0,0.0
2025-08-19T12:00:00,18699.772,3998.439,15354.417,38052.6,0.0,0.0,0.0,0.0
2025-08-19T12:30:00,18424.726,3805.934,16602.619,38833.3,0.0,0.0,0.0,0.0
2025-08-19T13:00:00,18252.14,3928.921,17458.117,39639.2,0.0,0.0,0.0,0.0
2025-08-19T13:30:00,18900.006,4690.594,18698.775,42289.4,0.0,0.0,1170.631,1170.631
2025-08-19T14:00:00,19824.861,5018.287,20400.029,45243.2,0.0,0.0,992.3,992.3
2025-08-19T14:30:00,20217.46,4995.443,20076.75,45289.7,0.0,0.0,394.1,394.1
2025-08-19T15:00:00,20386.464,5010.554,19979.255,45376.3,0.0,0.0,395.1,395.1
2025-08-19T15:30:00,20507.483,4745.105,20082.181,45334.8,0.0,0.0,394.1,394.1
2025-08-19T16:00:00,20277.336,4803.805,20381.1,45462.2,0.0,0.0,995.0,995.0
2025-08-19T16:30:00,20488.674,4673.186,19907.66,45069.5,0.0,0.0,1368.9,1368.9
2025-08-19T17:00:00,21111.482,4613.498,18842.797,44567.8,1139.582,1150.621,1217.058,1217.058
2025-08-19T17:30:00,21043.41,4347.466,18662.983,44053.9,1351.1,1373.482,1473.6,1473.6
2025-08-19T18:00:00,21026.402,4387.481,18707.233,44121.1,1313.552,1338.468,1682.6,1682.6
2025-08-19T18:30:00,21135.778,4372.265,19055.931,44564.0,1682.6,1682.6,1682.6,1682.6
2025-08-19T19:00:00,21125.625,4343.702,18728.679,44198.0,1682.6,1682.6,1682.6,1682.6
2025-08-19T19:30:00,21000.301,4392.724,18619.41,44012.4,1631.273,1666.359,1682.6,1682.6
2025-08-19T20:00:00,20392.554,4275.513,18427.583,43095.7,1313.552,1340.115,1682.6,1682.6
2025-08-19T20:30:00,20777.684,4310.56,19033.603,44121.8,1354.7,1384.738,1682.6,1682.6
2025-08-19T21:00:00,20036.155,4377.355,19042.845,43456.4,1298.1,1328.623,1682.6,1682.6
2025-08-19T21:30:00,19640.672,4396.889,19009.339,43046.9,1290.0,1320.332,1682.6,1682.6
