Timestamp,Load_North,Load_Central,Load_South,Load_National,Price_North,Price_Central,Price_South,Price_National
2025-11-08T00:30:00,13690.245,2516.239,13340.614,29547.1,0.0,0.0,0.0,0.0
2025-11-08T01:00:00,13559.354,2465.104,13147.007,29171.5,0.0,0.0,0.0,0.0
2025-11-08T01:30:00,13522.671,2426.232,13096.444,29045.3,0.0,0.0,0.0,0.0
2025-11-08T02:00:00,13523.117,2399.613,12898.455,28821.2,0.0,0.0,0.0,0.0
2025-11-08T02:30:00,13457.698,2406.952,12705.531,28570.2,0.0,0.0,0.0,0.0
2025-11-08T03:00:00,13414.158,2427.669,12727.432,28569.3,0.0,0.0,0.0,0.0
2025-11-08T03:30:00,13497.791,2393.17,12732.717,28623.7,0.0,0.0,0.0,0.0
2025-11-08T04:00:00,13715.6,2371.382,12907.054,28994.0,0.0,0.0,0.0,0.0
2025-11-08T04:30:00,13784.837,2463.204,13099.612,29347.7,0.0,0.0,0.0,0.0
2025-11-08T05:00:00,13729.193,2609.185,13196.298,29534.7,0.0,0.0,0.0,0.0
2025-11-08T05:30:00,14089.13,2721.467,13239.532,30050.1,0.0,0.0,0.0,0.0
2025-11-08T06:00:00,14288.504,2733.979,13128.093,30150.6,0.0,0.0,0.0,0.0
2025-11-08T06:30:00,15289.282,2787.555,13230.665,31307.5,0.0,0.0,0.0,0.0
2025-11-08T07:00:00,15591.814,2823.032,13540.33,31955.2,0.0,0.0,0.0,0.0
2025-11-08T07:30:00,16820.845,2886.667,14612.545,34320.1,0.0,0.0,0.0,0.0
2025-11-08T08:00:00,17709.358,2677.961,15974.447,36361.8,0.0,0.0,0.0,0.0
2025-11-08T08:30:00,18200.551,3144.788,17343.45,38688.8,0.0,0.0,0.0,0.0
2025-11-08T09:00:00,17996.2,3408.556,16931.8,38336.6,0.0,0.0,0.0,0.0
2025-11-08T09:30:00,18111.041,2968.676,17016.63,38096.3,0.0,0.0,0.0,0.0
2025-11-08T10:00:00,18147.359,2985.402,16484.162,37616.9,0.0,0.0,0.0,0.0
2025-11-08T10:30:00,18376.894,3010.068,16813.699,38200.7,0.0,0.0,0.0,0.0
2025-11-08T11:00:00,18201.83,3039.675,16782.727,38024.2,0.0,0.0,0.0,0.0
2025-11-08T11:30:00,17179.15,2802.356,16292.299,36273.8,0.0,0.0,0.0,0.0
2025-11-08T12:00:00,16374.325,2797.617,15839.675,35011.6,0.0,0.0,0.0,0.0
2025-11-08T12:30:00,15584.144,2740.174,16041.063,34365.4,0.0,0.0,0.0,0.0
2025-11-08T13:00:00,15706.753,2794.074,16774.986,35275.8,0.0,0.0,0.0,0.0
2025-11-08T13:30:00,16434.674,3075.43,17655.457,37165.6,0.0,0.0,0.0,0.0
2025-11-08T14:00:00,16959.371,3372.853,17909.338,38241.6,0.0,0.0,0.0,0.0
2025-11-08T14:30:00,17659.941,3380.789,18336.331,39377.1,0.0,0.0,0.0,0.0
2025-11-08T15:00:00,18022.593,2779.531,18289.972,39092.1,0.0,0.0,0.0,0.0
2025-11-08T15:30:00,18488.762,3414.859,18054.769,39958.4,0.0,0.0,0.0,0.0
2025-11-08T16:00:00,18088.033,3264.364,20021.574,41374.0,0.0,0.0,1318.7,1318.7
2025-11-08T16:30:00,18715.838,3369.302,19494.397,41579.5,920.907,911.197,1318.7,1318.7
2025-11-08T17:00:00,18683.016,3247.386,19031.046,40961.4,907.831,900.363,1076.7,1076.7
2025-11-08T17:30:00,22525.182,3882.836,16699.654,43107.7,1236.4,1199.544,1238.517,1238.517
2025-11-08T18:00:00,22116.787,3855.273,16436.722,42408.8,1019.0,981.726,1009.908,1019.0
2025-11-08T18:30:00,20298.043,3615.178,16133.21,40046.4,0.0,0.0,0.0,0.0
2025-11-08T19:00:00,19457.541,3573.962,15462.893,38494.4,0.0,0.0,0.0,0.0
2025-11-08T19:30:00,18330.003,3468.79,15147.697,36946.5,0.0,0.0,0.0,0.0
2025-11-08T20:00:00,17784.37,3345.842,14824.329,35954.5,0.0,0.0,0.0,0.0
2025-11-08T20:30:00,17491.493,3429.947,15479.938,36401.4,0.0,0.0,0.0,0.0
2025-11-08T21:00:00,16853.839,3322.004,15476.918,35652.8,0.0,0.0,0.0,0.0
2025-11-08T21:30:00,16463.68,3150.234,15115.251,34729.2,0.0,0.0,0.0,0.0
2025-11-08T22:00:00,15917.646,3119.883,14938.968,33976.5,0.0,0.0,0.0,0.0
2025-11-08T22:30:00,15346.541,2926.214,14590.496,32863.3,0.0,0.0,0.0,0.0
2025-11-08T23:00:00,14287.87,2616.736,14410.976,31315.6,0.0,0.0,0.0,0.0
2025-11-08T23:30:00,13910.186,2593.162,14398.987,30902.3,0.0,0.0,0.0,0.0
2025-11-09T00:00:00,13297.253,2511.78,14054.084,29863.1,0.0,0.0,0.0,0.0
2025-11-09T00:30:00,13108.643,2315.36,13925.161,29349.2,0.0,0.0,0.0,0.0
2025-11-09T01:00:00,12932.885,2299.754,13685.69,28918.3,0.0,0.0,0.0,0.0
2025-11-09T01:30:00,12839.793,2247.044,13731.379,28818.2,0.0,0.0,0.0,0.0
2025-11-09T02:00:00,13011.284,2259.014,13488.692,28759.0,0.0,0.0,0.0,0.0
2025-11-09T02:30:00,12779.19,2221.126,13000.948,28001.3,0.0,0.0,0.0,0.0
2025-11-09T03:00:00,12801.382,2209.63,12892.25,27903.3,0.0,0.0,0.0,0.0
2025-11-09T03:30:00,12821.47,2232.543,13123.585,28177.6,0.0,0.0,0.0,0.0
2025-11-09T04:00:00,12587.089,2255.571,12989.531,27832.2,0.0,0.0,0.0,0.0
2025-11-09T04:30:00,12786.227,2299.094,13063.812,28149.1,0.0,0.0,0.0,0.0
2025-11-09T05:00:00,12738.969,2328.999,13368.797,28436.8,0.0,0.0,0.0,0.0
2025-11-09T05:30:00,13043.133,2347.248,13146.443,28536.8,0.0,0.0,0.0,0.0
2025-11-09T06:00:00,13208.837,2410.115,12746.229,28365.2,0.0,0.0,0.0,0.0
2025-11-09T06:30:00,13947.047,2365.127,12601.861,28914.0,0.0,0.0,0.0,0.0
2025-11-09T07:00:00,14084.596,2408.441,12677.323,29170.4,0.0,0.0,0.0,0.0
2025-11-09T07:30:00,14428.534,2605.169,12896.582,29930.3,0.0,0.0,0.0,0.0
2025-11-09T08:00:00,14615.218,2697.87,12799.023,30112.1,0.0,0.0,0.0,0.0
2025-11-09T08:30:00,15271.537,2812.572,13246.542,31330.7,0.0,0.0,0.0,0.0
2025-11-09T09:00:00,15310.071,2853.252,13105.433,31268.8,0.0,0.0,0.0,0.0
2025-11-09T09:30:00,15917.108,2782.252,13093.673,31793.0,0.0,0.0,0.0,0.0
2025-11-09T10:00:00,16269.557,2702.322,12990.146,31962.0,0.0,0.0,0.0,0.0
2025-11-09T10:30:00,16801.283,2335.81,12886.856,32023.9,0.0,0.0,0.0,0.0
2025-11-09T11:00:00,16652.284,2094.1,12686.837,31433.2,0.0,0.0,0.0,0.0
2025-11-09T11:30:00,15537.236,2333.426,12840.589,30711.3,0.0,0.0,0.0,0.0
2025-11-09T12:00:00,14660.089,2378.935,12536.86,29575.9,0.0,0.0,0.0,0.0
2025-11-09T12:30:00,13883.262,2397.413,12788.983,29069.7,0.0,0.0,0.0,0.0
2025-11-09T13:00:00,13718.35,2512.319,13202.563,29433.2,0.0,0.0,0.0,0.0
2025-11-09T13:30:00,14121.354,2683.55,13350.53,30155.4,0.0,0.0,0.0,0.0
2025-11-09T14:00:00,14431.391,2491.886,14259.307,31182.6,0.0,0.0,0.0,0.0
2025-11-09T14:30:00,14825.984,2544.291,14506.419,31876.7,0.0,0.0,0.0,0.0
2025-11-09T15:00:00,15351.175,2902.012,14937.808,33191.0,0.0,0.0,0.0,0.0
2025-11-09T15:30:00,16279.879,3023.749,14921.577,34225.2,0.0,0.0,0.0,0.0
2025-11-09T16:00:00,16883.12,3105.502,14750.929,34739.6,0.0,0.0,0.0,0.0
2025-11-09T16:30:00,18152.344,3176.313,14758.874,36087.5,0.0,0.0,0.0,0.0
2025-11-09T17:00:00,19971.789,3156.664,14544.113,37672.6,942.978,894.953,925.0,942.978
2025-11-09T17:30:00,21564.127,3468.086,14780.896,39813.1,1682.6,1682.6,1682.6,1682.6
2025-11-09T18:00:00,21854.278,3458.738,14954.697,40267.7,1377.656,1307.493,1340.085,1377.656
2025-11-09T18:30:00,19398.442,3175.148,14987.808,37561.4,0.0,0.0,0.0,0.0
2025-11-09T19:00:00,17370.237,3203.927,14667.159,35241.3,0.0,0.0,0.0,0.0
2025-11-09T19:30:00,16944.321,3352.082,14726.194,35022.6,0.0,0.0,0.0,0.0
2025-11-09T20:00:00,16262.079,3058.428,14445.553,33766.1,0.0,0.0,0.0,0.0
2025-11-09T20:30:00,15941.428,3143.89,14557.144,33642.5,0.0,0.0,0.0,0.0
2025-11-09T21:00:00,15633.105,3063.201,14572.294,33268.6,0.0,0.0,0.0,0.0
2025-11-09T21:30:00,15359.293,2917.693,14381.637,32658.6,0.0,0.0,0.0,0.0
2025-11-09T22:00:00,14695.892,2785.406,13738.226,31219.5,0.0,0.0,0.0,0.0
2025-11-09T22:30:00,14038.166,2696.558,13595.673,30330.4,0.0,0.0,0.0,0.0
2025-11-09T23:00:00,13069.039,2469.593,13338.895,28877.5,0.0,0.0,0.0,0.0
2025-11-09T23:30:00,12859.366,2523.707,12884.372,28267.4,0.0,0.0,0.0,0.0
2025-11-10T00:00:00,12512.619,2401.512,12583.866,27498.0,0.0,0.0,0.0,0.0
2025-11-10T00:30:00,12101.352,2570.593,12162.273,26834.2,0.0,0.0,0.0,0.0
2025-11-10T01:00:00,11948.802,2566.918,11839.513,26355.2,0.0,0.0,0.0,0.0
2025-11-10T01:30:00,11933.685,2565.664,11635.332,26134.7,0.0,0.0,0.0,0.0
