Timestamp,Load_North,Load_Central,Load_South,Load_National,Price_North,Price_Central,Price_South,Price_National
2024-09-24T00:30:00,13845.0,2996.0,13301.6,30142.6,0.0,0.0,1.0,1.0
2024-09-24T01:00:00,13335.7,3180.9,13192.1,29708.7,0.0,0.946,1.0,1.0
2024-09-24T01:30:00,13265.6,2996.0,13132.8,29394.4,0.0,0.0,714.0,714.0
2024-09-24T02:00:00,13610.4,2920.4,13005.3,29536.1,0.0,0.0,712.1,712.1
2024-09-24T02:30:00,13642.1,2837.3,12945.3,29424.7,1.0,1.024,1.083,1.083
2024-09-24T03:00:00,13561.9,2821.5,12934.9,29318.3,0.0,0.0,1.0,1.0
2024-09-24T03:30:00,13529.0,2843.2,12774.6,29146.8,0.0,0.0,1.0,1.0
2024-09-24T04:00:00,13568.2,2836.0,12722.7,29126.9,0.0,0.0,1.0,1.0
2024-09-24T04:30:00,13643.2,2981.0,12990.8,29615.0,0.0,0.0,1509.9,1509.9
2024-09-24T05:00:00,14037.2,2973.2,13083.4,30093.8,0.0,0.0,791.9,791.9
2024-09-24T05:30:00,14463.4,3006.3,13265.5,30735.2,0.0,0.0,910.0,910.0
2024-09-24T06:00:00,15101.6,3027.5,13394.9,31524.0,0.0,0.0,1122.0,1122.0
2024-09-24T06:30:00,15263.6,3254.1,14080.1,32597.8,0.0,0.0,791.9,791.9
2024-09-24T07:00:00,15530.8,3201.7,13766.4,32498.9,0.0,0.0,1.0,1.0
2024-09-24T07:30:00,16589.6,3186.1,15018.0,34793.7,0.0,0.0,1122.0,1122.0
2024-09-24T08:00:00,17086.6,3369.5,16232.2,36688.3,0.0,0.0,1509.1,1509.1
2024-09-24T08:30:00,17678.3,3453.6,16561.9,37693.8,0.0,0.0,1509.9,1509.9
2024-09-24T09:00:00,17826.1,3496.1,16504.8,37827.0,0.0,0.0,712.1,712.1
2024-09-24T09:30:00,17792.2,3702.8,16426.9,37921.9,0.0,0.0,1.0,1.0
2024-09-24T10:00:00,17713.5,3769.5,16631.6,38114.6,0.0,0.0,1.0,1.0
2024-09-24T10:30:00,18145.9,3905.6,16705.8,38757.3,0.0,0.0,0.0,0.0
