Timestamp,Load_North,Load_Central,Load_South,Load_National,Price_North,Price_Central,Price_South,Price_National
2025-09-28T00:30:00,16883.534,3160.382,12919.451,32963.4,0.0,0.0,0.0,0.0
2025-09-28T01:00:00,16644.019,3021.494,12766.595,32432.1,0.0,0.0,0.0,0.0
2025-09-28T01:30:00,16463.695,2929.822,12323.209,31716.7,0.0,0.0,0.0,0.0
2025-09-28T02:00:00,16054.085,2803.991,12387.996,31246.1,0.0,0.0,0.0,0.0
2025-09-28T02:30:00,16118.725,3034.594,12102.096,31255.4,0.0,0.0,0.0,0.0
2025-09-28T03:00:00,15985.821,2866.987,11962.566,30815.4,0.0,0.0,0.0,0.0
2025-09-28T03:30:00,15912.19,2787.359,12115.626,30815.2,0.0,0.0,0.0,0.0
2025-09-28T04:00:00,15720.749,2848.418,12120.341,30689.5,0.0,0.0,0.0,0.0
2025-09-28T04:30:00,15732.267,2886.33,12437.192,31055.8,0.0,0.0,0.0,0.0
2025-09-28T05:00:00,15597.887,2885.671,12343.732,30827.3,0.0,0.0,0.0,0.0
2025-09-28T05:30:00,15592.533,2981.384,12241.481,30815.4,0.0,0.0,0.0,0.0
2025-09-28T06:00:00,15585.83,3028.309,12286.739,30900.9,0.0,0.0,0.0,0.0
2025-09-28T06:30:00,15632.977,2890.823,11901.308,30425.1,0.0,0.0,0.0,0.0
2025-09-28T07:00:00,15788.907,2918.543,12143.104,30850.6,0.0,0.0,0.0,0.0
2025-09-28T07:30:00,16240.336,3032.147,12790.367,32062.9,0.0,0.0,0.0,0.0
2025-09-28T08:00:00,16526.113,3093.584,12997.75,32617.4,0.0,0.0,0.0,0.0
2025-09-28T08:30:00,17189.194,3394.859,12972.135,33556.2,0.0,0.0,0.0,0.0
2025-09-28T09:00:00,17415.576,3319.6,12868.439,33603.6,0.0,0.0,0.0,0.0
2025-09-28T09:30:00,17787.735,3040.387,12656.927,33485.0,0.0,0.0,0.0,0.0
2025-09-28T10:00:00,17702.987,3104.92,12729.872,33537.8,0.0,0.0,0.0,0.0
2025-09-28T10:30:00,17992.92,3549.988,13180.174,34723.1,0.0,0.0,0.0,0.0
2025-09-28T11:00:00,18051.216,3596.263,12948.666,34596.1,0.0,0.0,0.0,0.0
2025-09-28T11:30:00,17328.705,3436.065,12704.311,33469.1,0.0,0.0,0.0,0.0
2025-09-28T12:00:00,16533.175,3128.823,12781.956,32444.0,0.0,0.0,0.0,0.0
2025-09-28T12:30:00,16298.307,3323.378,12838.36,32460.0,0.0,0.0,0.0,0.0
