Timestamp,Load_North,Load_Central,Load_South,Load_National,Price_North,Price_Central,Price_South,Price_National
2024-03-03T00:30:00,12034.7,2667.0,14494.4,29196.1,0.0,758.401,775.874,775.874
2024-03-03T01:00:00,11811.6,2634.5,14494.2,28940.3,0.0,1.02,1.044,1.044
2024-03-03T01:30:00,11913.3,2567.3,14094.6,28575.2,0.0,1.018,1.038,1.038
2024-03-03T02:00:00,11690.7,2475.6,13794.3,27960.6,0.0,0.983,1.0,1.0
2024-03-03T02:30:00,11440.8,2499.3,13800.3,27740.4,0.0,1176.902,1194.4,1194.4
2024-03-03T03:00:00,11468.2,2476.0,13481.0,27425.2,0.0,0.984,1.0,1.0
2024-03-03T03:30:00,11603.0,2494.4,13420.7,27518.1,0.0,0.985,1.0,1.0
2024-03-03T04:00:00,11543.6,2495.6,13374.2,27413.4,0.0,0.986,1.0,1.0
2024-03-03T04:30:00,11573.4,2677.6,13291.1,27542.1,0.0,0.988,1.0,1.0
2024-03-03T05:00:00,11600.1,2677.8,13059.3,27337.2,0.0,0.989,1.0,1.0
2024-03-03T05:30:00,11902.7,2779.2,12923.8,27605.7,0.0,1.015,1.009,1.015
2024-03-03T06:00:00,12057.3,2906.8,12498.2,27462.3,0.0,1.01,1.0,1.01
2024-03-03T06:30:00,12982.4,2989.4,12437.0,28408.8,0.0,1036.964,1021.772,1036.964
2024-03-03T07:00:00,13655.3,2925.0,12537.7,29118.0,0.0,1.016,1.0,1.016
2024-03-03T07:30:00,14445.0,2882.0,12818.9,30145.9,0.0,1.012,1.0,1.012
2024-03-03T08:00:00,14651.9,2923.1,12776.3,30351.3,0.0,1.015,1.0,1.015
2024-03-03T08:30:00,14817.5,2991.7,12735.2,30544.4,0.0,0.0,0.0,0.0
2024-03-03T09:00:00,14647.4,3211.5,12760.2,30619.1,0.0,0.0,0.0,0.0
2024-03-03T09:30:00,14596.9,3134.3,12747.8,30479.0,0.0,0.0,0.0,0.0
2024-03-03T10:00:00,14761.5,3061.8,12793.1,30616.4,0.0,0.0,0.0,0.0
2024-03-03T10:30:00,15342.4,3010.6,12738.2,31091.2,0.0,0.0,0.0,0.0
2024-03-03T11:00:00,15275.3,2911.3,12623.9,30810.5,0.0,0.0,0.0,0.0
2024-03-03T11:30:00,14462.5,2659.8,12379.2,29501.5,0.0,0.0,0.0,0.0
2024-03-03T12:00:00,13704.3,2410.5,12310.7,28425.5,0.0,0.0,0.0,0.0
2024-03-03T12:30:00,13178.5,2352.5,12748.3,28279.3,0.0,0.0,0.0,0.0
2024-03-03T13:00:00,12782.3,2357.6,13039.3,28179.2,0.0,0.0,0.0,0.0
2024-03-03T13:30:00,12776.9,2493.0,13624.2,28894.1,0.0,0.0,0.0,0.0
2024-03-03T14:00:00,13118.5,2548.2,13797.4,29464.1,0.0,0.0,0.0,0.0
2024-03-03T14:30:00,13489.9,2866.3,14393.7,30749.9,0.0,0.0,0.0,0.0
2024-03-03T15:00:00,13928.4,2963.9,14454.8,31347.1,0.0,0.0,0.0,0.0
2024-03-03T15:30:00,14458.8,3359.4,14944.4,32762.6,0.0,0.0,0.0,0.0
2024-03-03T16:00:00,14856.4,3625.4,15212.8,33694.6,0.0,1.014,1.0,1.014
