Timestamp,Load_North,Load_Central,Load_South,Load_National,Price_North,Price_Central,Price_South,Price_National
2024-07-04T00:30:00,17438.1,2884.6,13918.9,34241.6,0.0,859.037,900.1,900.1
2024-07-04T01:00:00,17210.5,2849.5,13504.5,33564.5,0.0,726.489,758.3,758.3
2024-07-04T01:30:00,16730.0,2775.0,13368.7,32873.7,0.0,727.285,758.3,758.3
2024-07-04T02:00:00,16551.2,2736.2,13148.9,32436.3,0.0,726.891,758.3,758.3
2024-07-04T02:30:00,16309.0,2644.4,13079.2,32032.6,0.0,727.285,758.3,758.3
2024-07-04T03:00:00,16117.5,2634.9,12905.3,31657.7,0.0,727.285,758.3,758.3
2024-07-04T03:30:00,15846.4,2593.8,13051.9,31492.1,0.0,726.891,758.3,758.3
2024-07-04T04:00:00,15466.3,2788.9,13149.4,31404.6,0.0,970.0,1011.365,1011.365
2024-07-04T04:30:00,15201.8,2802.0,13273.3,31277.1,0.0,863.286,900.1,900.1
2024-07-04T05:00:00,14979.3,2790.7,13304.1,31074.1,0.0,684.255,715.0,715.0
2024-07-04T05:30:00,14983.1,2875.3,13403.6,31262.0,0.0,725.693,758.3,758.3
2024-07-04T06:00:00,15141.3,2866.9,13534.1,31542.3,0.0,724.101,758.3,758.3
2024-07-04T06:30:00,15746.6,2778.6,13555.6,32080.8,0.0,0.95,1.0,1.0
2024-07-04T07:00:00,16034.1,2713.1,13759.6,32506.8,0.0,0.948,1.0,1.0
2024-07-04T07:30:00,17176.0,2793.4,15238.1,35207.5,0.0,675.997,715.0,715.0
2024-07-04T08:00:00,18123.4,3010.3,16173.3,37307.0,0.0,673.652,714.5,714.5
2024-07-04T08:30:00,19088.0,3002.5,16882.2,38972.7,0.923,0.944,1.0,1.0
2024-07-04T09:00:00,19288.1,3084.1,17094.8,39467.0,0.927,0.947,1.0,1.0
2024-07-04T09:30:00,19654.2,3083.4,17426.2,40163.8,0.938,0.952,1.0,1.0
2024-07-04T10:00:00,19901.8,3237.0,17339.3,40478.1,0.946,0.957,1.0,1.0
2024-07-04T10:30:00,20361.5,3337.5,17350.9,41049.9,0.0,0.0,0.0,0.0
2024-07-04T11:00:00,20130.9,3261.0,17447.8,40839.7,0.0,0.0,0.0,0.0
2024-07-04T11:30:00,19536.0,3173.7,16916.4,39626.1,0.961,0.967,1.0,1.0
2024-07-04T12:00:00,19528.6,3352.9,16755.1,39636.6,0.0,0.0,0.0,0.0
2024-07-04T12:30:00,19834.0,3580.0,16942.2,40356.2,0.0,0.0,0.0,0.0
2024-07-04T13:00:00,20392.6,3656.0,17826.1,41874.7,0.0,0.0,0.0,0.0
2024-07-04T13:30:00,21121.6,3400.0,18455.1,42976.7,1.0,1.01,1.063,1.063
2024-07-04T14:00:00,21424.3,3900.0,18552.3,43876.6,0.94,0.953,1.0,1.0
2024-07-04T14:30:00,21532.9,3662.3,18601.6,43796.8,0.931,0.945,1.0,1.0
