name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Việt Nam",2023-03-11T00:00:00,22,22,19,83.11,0,0,,0,0,21.2,13,120,1015,0,4,0,0,0,,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T01:00:00,20.8,20.8,19.1,90.14,0,0,,0,0,22.3,9.2,139,1014.3,70.2,7.5,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T02:00:00,21,21,19,88.35,0,0,,0,0,21.2,11.2,80,1014,89,3,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T03:00:00,21,21,19,88.35,0,0,,0,0,20.5,14.8,100,1014,89,4,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T04:00:00,21.1,21.1,19.4,90.16,0,0,,0,0,20.2,5.6,92,1014.1,100,4.4,0,0,0,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T05:00:00,21,21,19,88.35,0,0,,0,0,20.2,16.6,90,1015,89,5,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T06:00:00,21,21,19,88.35,0,0,,0,0,19.1,14.8,100,1015,89,5,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T07:00:00,21.2,21.2,19.4,89.45,0,0,,0,0,21.6,5.2,92,1016.1,96.1,3.6,15.7,0.1,0,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T08:00:00,22,22,19,83.11,0.1,100,rain,0,0,22.7,13,100,1017,100,4,53.4,0.2,1,,"Rain, Overcast",rain,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T09:00:00,21,21,19,88.35,0.3,100,rain,0,0,23.8,9.4,90,1018,100,1,135.1,0.5,1,,"Rain, Overcast",rain,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T10:00:00,21.6,21.6,19.9,90.35,0,0,,0,0,29.5,7.3,129,1018.9,96.1,2.9,321.8,1.2,3,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T11:00:00,22.1,22.1,20.1,88.44,0.1,100,rain,0,0,30.6,5.4,170,1018,100,3,317.1,1.1,3,,"Rain, Overcast",rain,48820099999
"Hà Nội, Việt Nam",2023-03-11T12:00:00,22,22,19,83.11,0.1,100,rain,0,0,30.2,7.6,130,1017,100,5,284.1,1,3,,"Rain, Overcast",rain,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T13:00:00,22.4,22.4,19.6,83.98,0,0,,0,0,27.7,7.3,141,1016.3,100,4.4,247,0.9,2,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T14:00:00,22,22,19,83.11,0.1,100,rain,0,0,28.4,5.4,120,1016,100,6,216.7,0.8,2,,"Rain, Overcast",rain,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T15:00:00,21,21,19,88.35,0,0,,0,0,27.4,9.4,170,1015,100,2,189.1,0.7,2,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T16:00:00,22.4,22.4,19.6,83.98,0,0,,0,0,25.9,6,90,1015.1,96.1,8.2,115.6,0.4,1,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T17:00:00,22,22,19,83.11,0,0,,0,0,23,11.2,140,1015,100,5,56.1,0.2,1,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T18:00:00,22,22,19,83.11,0,0,,0,0,19.1,9.4,170,1015,100,5,11.7,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T19:00:00,22.1,22.1,19.4,84.81,0,0,,0,0,19.4,8,133,1015.9,100,9.6,0,0,0,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T20:00:00,22,22,19,83.11,0,0,,0,0,20.2,1.8,148.8,1017,100,9,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T21:00:00,22,22,19,83.11,0,0,,0,0,19.4,0,0,1018,100,7,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T22:00:00,21.7,21.7,19.7,88.61,0,0,,0,0,15.5,6.6,147,1018.2,96.1,8.6,0,0,0,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-11T23:00:00,22,22,20,88.44,0,0,,0,0,12.6,5.4,330,1018,50,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T00:00:00,21,21,20,94.02,0,0,,0,0,9.4,3.6,90,1018,89,5,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T01:00:00,21.2,21.2,19.7,90.9,0.1,100,rain,0,0,7.9,6.6,119,1017.3,75.9,8.2,0,0,0,,"Rain, Partially cloudy",rain,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T02:00:00,21,21,20,94.02,0,0,,0,0,10.4,7.6,60,1017,89,4,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T03:00:00,21,21,20,94.02,0,0,,0,0,9.7,5.4,60,1017,89,3,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T04:00:00,21,21,20,94.02,0,0,,0,0,9.4,3.6,129,1017.1,89.6,7.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T05:00:00,21,21,19,88.35,0,0,,0,0,8.6,5.4,90,1017,50,4,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T06:00:00,21,21,19,88.35,0,0,,0,0,7.6,0,0,1018,0,4,0,0,0,,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T07:00:00,20.4,20.4,19.4,94.37,0,0,,0,0,9,7.3,119,1018.8,62.9,3.3,26.4,0.1,0,,Partially cloudy,partly-cloudy-day,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T08:00:00,22,22,20,88.44,0,0,,0,0,11.2,3.6,133.6,1020,27.5,3,117.8,0.4,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T09:00:00,23,23,20,83.22,0,0,,0,0,12.6,3.6,131.9,1021,0,4,267.2,1,3,,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T10:00:00,23.6,23.6,19.9,79.88,0,0,,0,0,12.6,1.2,90,1020.4,68,8.2,386.3,1.4,4,,Partially cloudy,partly-cloudy-day,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-03-12T11:00:00,25.1,25.1,19.1,69.37,0,0,,0,0,14.4,3.6,91.5,1020,90,5,524.2,1.9,5,,Partially cloudy,partly-cloudy-day,48820099999
