name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Việt Nam",2025-03-07T00:00:00,15,15,8,62.95,0.1,100,rain,0,0,13.3,9.4,70,1022,100,10,0,0,0,,"Rain, Overcast",rain,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T01:00:00,15.5,15.5,7.9,60.67,0,0,,0,0,14,10.9,56,1021.8,100,10,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-07T02:00:00,16,16,7,55.15,0.1,100,rain,0,0,18.4,11.2,40,1022,100,10,0,0,0,,"Rain, Overcast",rain,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T03:00:00,15,15,7,58.8,0.1,100,rain,0,0,17.6,13,60,1022,100,10,0,0,0,,"Rain, Overcast",rain,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T04:00:00,15.1,15.1,7.8,61.45,0,0,,0,0,16.9,8.3,53,1021.5,100,10,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-07T05:00:00,15,15,7,58.8,0.1,100,rain,0,0,16.6,14.8,50,1022,0,10,0,0,0,,Rain,rain,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T06:00:00,15,15,8,62.95,0,0,,0,0,15.8,9.4,50,1022,0,10,0,0,0,,Clear,clear-night,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T07:00:00,15.1,15.1,7.1,58.82,0,0,,0,0,18.4,9.4,374,1023.1,88,10,7.7,0,0,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-07T08:00:00,16,16,7,55.15,0,0,,0,0,21.6,14.8,50,1023,0,10,33.9,0.1,0,,Clear,clear-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T09:00:00,16,16,7,55.15,0,0,,0,0,23.4,11.2,30,1024,0,10,71.3,0.3,1,,Clear,clear-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T10:00:00,16,16,7.5,56.79,0,0,,0,0,24.1,7.8,340,1024.1,88,10,109.2,0.4,1,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-07T11:00:00,16,16,7,55.15,0,0,,0,0,24.1,11.2,40,1023,0,10,145.2,0.5,1,,Clear,clear-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T12:00:00,18,18,7,48.59,0,0,,0,0,23.4,11.2,60,1022,0,10,175,0.6,2,,Clear,clear-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T13:00:00,18.4,18.4,7.3,48.2,0,0,,0,0,22.3,7.8,53,1020.9,78.8,10,152.1,0.5,2,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-07T14:00:00,19,19,7,45.64,0,0,,0,0,19.4,13,360,1020,0,10,274.5,1,3,,Clear,clear-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T15:00:00,19,19,7,45.64,0,0,,0,0,18,9.4,360,1019,0,10,193.7,0.7,2,,Clear,clear-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T16:00:00,18.9,18.9,7.3,46.73,0,0,,0,0,15.8,5.3,357,1018.4,78.8,10,184.4,0.7,2,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-07T17:00:00,19,19,7,45.64,0,0,,0,0,14,5.4,40,1018,0,10,71,0.3,1,,Clear,clear-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T18:00:00,18,18,8,52.02,0,0,,0,0,9.7,7.6,90,1019,0,10,19.7,0.1,0,,Clear,clear-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T19:00:00,17.8,17.8,7.8,51.95,0,0,,0,0,5,5.8,113,1019.3,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-07T20:00:00,18,18,8,52.02,0,0,,0,0,4,11.2,120,1020,0,10,0,0,0,,Clear,clear-night,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T21:00:00,17,17,9,59.29,0,0,,0,0,3.6,9.4,90,1021,0,10,0,0,0,,Clear,clear-night,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-07T22:00:00,17,17,9.3,60.15,0,0,,0,0,3.2,2.7,388,1021.6,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-07T23:00:00,17,17,9,59.29,0,0,,0,0,3.6,7.6,70,1021,0,10,0,0,0,,Clear,clear-night,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-08T00:00:00,16,16,9,63.18,0,0,,0,0,4,9.4,80,1021,0,10,0,0,0,,Clear,clear-night,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-08T01:00:00,16.5,16.5,9,61.49,0,0,,0,0,5,3.2,383,1021,100,10,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-08T02:00:00,16,16,9,63.18,0,0,,0,0,4,9.4,60,1021,100,10,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-08T03:00:00,16,16,9,63.18,0,0,,0,0,3.2,7.6,60,1020,100,10,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-08T04:00:00,15.9,15.9,11.4,74.56,0,0,,0,0,4,8.3,96,1019.8,100,10,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-08T05:00:00,15,15,10,72.04,0,0,,0,0,5.8,7.6,80,1020,100,10,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-08T06:00:00,15,15,9,67.36,0,0,,0,0,8.3,7.6,50,1021,100,10,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-08T07:00:00,14.3,14.3,11,80.55,0,0,,0,0,10.8,3.2,388,1021.3,91.1,5.7,11.8,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-08T08:00:00,15,15,10,72.04,0,0,,0,0,14.4,9.4,70,1022,0,10,60.6,0.2,1,,Clear,clear-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-08T09:00:00,16,16,10,67.57,0,0,,0,0,15.8,9.4,60,1023,92,10,117.5,0.4,1,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-08T10:00:00,16.3,16.3,10.3,67.62,0,0,,0,0,15.8,8.3,50,1022.9,97.8,10,168.4,0.6,2,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-08T11:00:00,17,17,10,63.4,0,0,,0,0,16.9,9.4,30,1022,92.3,10,285.6,1,3,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-08T12:00:00,17,17,10,63.4,0,0,,0,0,16.6,7.6,639,1021,0,10,190.8,0.7,2,,Clear,clear-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-08T13:00:00,17.3,17.3,10.4,64.09,0,0,,0,0,16.2,4.7,9,1020.5,100,10,385.9,1.4,4,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-03-08T14:00:00,15,15,12,82.26,0,0,,0,0,15.1,5.4,140,1019,100,7,341.8,1.2,3,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-03-08T15:00:00,16,16,13,82.39,0,0,,0,0,14,3.6,639,1018,0,9,243.9,0.9,2,,Clear,clear-day,"VMI0000VVNB,48820099999,VVNB"
