name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Việt Nam",2025-12-19T00:00:00,20,20,15,72.94,0,0,,0,0,12.6,5.4,130,1017,0,7,0,0,0,,Clear,clear-night,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2025-12-19T01:00:00,18.4,18.4,16.2,87.21,0,0,,0,0,10.1,1.8,80,1017,0,8.4,0,0,0,,Clear,clear-night,"VMI0000VVNB,VMM00048823,VMM00048831,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-12-19T02:00:00,18,18,16,88.1,0,0,,0,0,9.4,5.4,90,1016,0,5,0,0,0,,Clear,clear-night,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2025-12-19T03:00:00,17,17,15,88.01,0,0,,0,0,9.4,7.6,80,1016,0,5,0,0,0,,Clear,clear-night,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2025-12-19T04:00:00,17,17,15.9,93.14,0,0,,0,0,7.2,1.9,40,1016,0,7.5,0,0,0,,Clear,clear-night,"VMI0000VVNB,VMM00048823,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-12-19T05:00:00,17,17,15,88.01,0,0,,0,0,6.1,3.6,18.2,1016,0,4,0,0,0,,Clear,clear-night,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2025-12-19T06:00:00,16,16,15,93.79,0,0,,0,0,6.1,5.4,70,1016,0,3,0,0,0,,Clear,clear-night,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2025-12-19T07:00:00,15.8,15.8,15.3,96.73,0,0,,0,0,6.8,1.8,80,1017.1,0,3,9.4,0,0,,Clear,clear-day,"VMI0000VVNB,VMM00048823,VMM00048831,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-12-19T08:00:00,19,19,17,88.19,0,0,,0,0,9.7,7.6,90,1017,0,2,105.6,0.4,1,,Clear,clear-day,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2025-12-19T09:00:00,21,21,18,82.99,0,0,,0,0,10.8,7.6,100,1018,0,3,266.8,1,3,,Clear,clear-day,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2025-12-19T10:00:00,22.7,22.7,17.4,72.15,0,0,,0,0,13,8.8,271,1017.8,41.8,8.4,428.9,1.5,4,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,VMM00048823,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-12-19T11:00:00,24,24,17,64.93,0,0,,0,0,17.3,5.4,60,1017,88,5,629.5,2.3,6,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2025-12-19T12:00:00,24,24,17,64.93,0,0,,0,0,21.6,7.6,80,1015,88,5,622,2.2,6,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,VVNB"
