name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Việt Nam",2026-01-29T00:00:00,17,17,15,88.01,0,0,,0,0,15.1,9.4,90,1018,0,5,0,0,0,,Clear,clear-night,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T01:00:00,16.3,16.3,15.6,95.1,0,0,,0,0,12.2,7.7,103,1018,10.9,7.5,0,0,0,,Clear,clear-night,"VMI0000VVNB,VMM00048823,VMM00048831,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2026-01-29T02:00:00,16,16,16,100,0,0,,0,0,14,9.4,100,1017,100,3,0,0,0,,Overcast,cloudy,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T03:00:00,17,17,16,93.84,0,0,,0,0,14.4,11.2,90,1017,100,3,0,0,0,,Overcast,cloudy,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T04:00:00,16,16,16,100,0,0,,0,0,15.1,9.4,90,1016,88,3,0,0,0,,Partially cloudy,partly-cloudy-night,VVNB
"Hà Nội, Việt Nam",2026-01-29T05:00:00,16,16,15,93.79,0,0,,0,0,15.1,9.4,70,1017,88,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T06:00:00,17,17,16,93.84,0,0,,0,0,14.4,13,90,1017,100,3,0,0,0,,Overcast,cloudy,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T07:00:00,17.4,17.4,16.4,93.84,0,0,,0,0,13.3,7.2,109,1017.9,100,7.2,4.5,0,0,,Overcast,cloudy,"VMI0000VVNB,VMM00048823,VMM00048831,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2026-01-29T08:00:00,18,18,16,88.1,0,0,,0,0,14.4,7.6,70,1018,100,2,73,0.3,1,,Overcast,cloudy,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T09:00:00,19,19,17,88.19,0,0,,0,0,18.4,7.6,80,1019,89.5,3,184,0.7,2,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T10:00:00,19.7,19.7,17.1,85,0,0,,0,0,21.6,7.9,108,1019.4,99.8,7.7,278.7,1,3,,Overcast,cloudy,"VMI0000VVNB,VMM00048823,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2026-01-29T11:00:00,20,20,17,82.87,0,0,,0,0,25.9,7.6,40,1019,100,3,379,1.4,4,,Overcast,cloudy,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T12:00:00,22,22,17,73.29,0,0,,0,0,29.2,11.2,100,1017,93,5,330,1.2,3,,Overcast,cloudy,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T13:00:00,23,23,17.2,70.15,0,0,,0,0,31,11.3,131,1015.9,94.2,9,416.7,1.5,4,,Overcast,cloudy,"VMI0000VVNB,VMM00048823,VMM00048831,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2026-01-29T14:00:00,23,23,18,73.46,0,0,,0,0,27.7,14.8,130,1015,93,8,369.8,1.3,4,,Overcast,cloudy,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T15:00:00,24.3,24.3,17.4,65.4,0,0,,0,0,28.4,13,166.5,1014,93.2,,376.2,1.4,4,,Overcast,cloudy,remote
"Hà Nội, Việt Nam",2026-01-29T16:00:00,24.7,24.7,17.1,62.63,0,0,,0,0,27.4,13.4,133,1014.4,48.9,10.2,215.1,0.8,2,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,VMM00048823,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2026-01-29T17:00:00,24,24,17,64.93,0,0,,0,0,25.2,16.6,130,1014,89.5,10,111.3,0.4,1,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T18:00:00,22,22,18,78.06,0,0,,0,0,30.6,11.2,100,1015,91.5,8,20.7,0.1,0,,Overcast,cloudy,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T19:00:00,22.7,22.7,18.3,76.01,0,0,,0,0,32,13.1,136,1015.5,90.8,10.2,0,0,0,,Overcast,cloudy,"VMI0000VVNB,VMM00048823,VMM00048831,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2026-01-29T20:00:00,22,22,18,78.06,0,0,,0,0,29.9,16.6,140,1016,89.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VMI0000VVNB,VVNB"
"Hà Nội, Việt Nam",2026-01-29T21:00:00,22,22,18,78.06,0,0,,0,0,27.4,22.3,150,1017,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VMI0000VVNB,VVNB"
