name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Việt Nam",2024-05-24T00:00:00,28,32.7,25,83.79,0,0,,0,0,11.5,7.6,150,1009,0,6,0,0,0,,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T01:00:00,27.1,30.9,25.3,90.34,0,0,,0,0,10.4,3.6,193,1008.1,72,8.5,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T02:00:00,26,26,25,94.23,0,0,,0,0,10.1,5.4,50,1007,0,4,0,0,0,,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T03:00:00,26,26,25,94.23,0,0,,0,0,8.3,5.4,70,1007,0,5,0,0,0,,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T04:00:00,26.2,26.2,25.2,94.18,0,0,,0,0,9.4,2.7,40,1007.7,71.3,7.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T05:00:00,26,26,25,94.23,0,0,,0,0,10.1,7.6,50,1008,0,4,0,0,0,,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T06:00:00,26,26,25,94.23,0,0,,0,0,9.7,5.4,60,1008,0,2,21.9,0.1,0,,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T07:00:00,26.9,30.9,25.9,94.05,0,0,,0,0,12.6,2.7,60,1009,72,7.5,169.7,0.6,2,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T08:00:00,28,33.6,26,88.92,0,0,,0,0,16.6,5.4,50,1009,50,3,347,1.2,3,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T09:00:00,29,35.6,26,83.9,0,0,,0,0,19.4,3.6,176.2,1010,89,4,591.8,2.1,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T10:00:00,30.1,36.9,25.4,75.9,0,0,,0,0,22,2.7,130,1009.9,75.7,8.4,755.8,2.7,8,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T11:00:00,31,37.7,25,70.48,0.1,100,rain,0,0,22,9.4,190,1009,50,6,714.1,2.6,7,,"Rain, Partially cloudy",rain,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T12:00:00,33,39.3,24,59.27,0.1,100,rain,0,0,23,7.6,200,1008,50,7,726,2.6,7,,"Rain, Partially cloudy",rain,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T13:00:00,33.1,38.7,23.4,56.86,0,0,,0,0,23.4,7.4,143,1007.3,75.1,10.4,713.1,2.6,7,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T14:00:00,33,39.3,24,59.27,0,0,,0,0,21.6,7.6,100,1006,50,10,790,2.8,8,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T15:00:00,35,39.5,22,46.97,0.3,100,rain,0,0,21.6,9.4,138.6,1005,27.5,10,576.9,2.1,6,,"Rain, Partially cloudy",rain,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T16:00:00,33.4,38.7,23.1,54.99,0,0,,0,0,30.6,4.7,121,1005,37.1,10.2,349.9,1.3,3,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T17:00:00,33,38.1,23,55.81,0.4,100,rain,0,0,28.8,14.8,110,1005,95.4,10,122.6,0.4,1,,"Rain, Overcast",rain,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T18:00:00,31,36.5,24,66.38,0,0,,0,0,42.5,22.3,130,1005,58.5,10,56.4,0.2,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T19:00:00,29.8,35.9,25.1,75.9,0,0,,0,0,15.8,9.8,138,1006.6,98.5,10.2,5.8,0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T20:00:00,29,35.6,26,83.9,0,0,,0,0,14.8,14.8,140,1007,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T21:00:00,28,33.6,26,88.92,0,0,,0,0,14.8,11.2,140,1008,100,10,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T22:00:00,27.6,32.7,26,91.27,0,0,,0,0,13,8.1,147,1009.2,96.2,10,0,0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-05-24T23:00:00,27,30.6,25,88.84,0,0,,0,0,14.8,13,170,1009,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T00:00:00,27,30.6,25,88.84,0,0,,0,0,14.8,7.6,140,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T01:00:00,26.8,30.4,25.5,92.76,0,0,,0,0,12.6,1.3,180,1008,81.6,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T02:00:00,27,31.2,26,94.27,0,0,,0,0,19.4,7.6,100,1008,0,8,0,0,0,,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T03:00:00,27,31.2,26,94.27,0,0,,0,0,18.7,3.6,151.5,1007,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T04:00:00,26.8,30.3,25.4,92.37,0,0,,0,0,16.6,7.8,144,1007.5,96.2,10,0,0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T05:00:00,27,30.6,25,88.84,0,0,,0,0,17.6,5.4,180,1008,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T06:00:00,26,26,25,94.23,0,0,,0,0,16.9,9.4,170,1008,27.5,9,4.5,0,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T07:00:00,26.2,26.2,25.2,94.68,0,0,,0,0,16.2,2.1,129,1008.7,95.8,8.8,28.3,0.1,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T08:00:00,27,31.2,26,94.27,0,0,,0,0,14.8,5.4,100,1009,89,5,72.1,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T09:00:00,28,33.6,26,88.92,0,0,,0,0,16.9,13,150,1009,89,10,154.3,0.6,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T10:00:00,29.1,36.5,26.5,86.11,0,0,,0,0,16.9,6.9,136,1009.2,96,10,142.6,0.5,1,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T11:00:00,29,35.6,26,83.9,0,0,,0,0,20.9,14.8,130,1009,89,3,385.2,1.4,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T12:00:00,29,36.8,27,88.99,0,0,,0,0,21.2,13,130,1008,89,10,248.4,0.9,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T13:00:00,31,40.2,26.7,77.67,0.265,100,rain,0,0,25.2,11.9,147,1007.3,70.2,16.5,482.5,1.7,5,,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T14:00:00,32,39.2,25,66.58,0,0,,0,0,28.4,20.5,140,1006,50,10,617.7,2.2,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T15:00:00,31,39.1,26,74.79,0,0,,0,0,31.3,14.8,120,1005,27.5,10,554.9,2,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T16:00:00,30.4,38.6,26.4,79.11,0,0,,0,0,31.7,11.5,137,1005.3,89.7,10,285.7,1,3,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T17:00:00,28,34.5,27,94.32,0,0,,0,0,27.4,7.6,60,1005,50,10,103.8,0.4,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T18:00:00,28,34.5,27,94.32,0,0,,0,0,15.8,9.4,40,1006,89,10,34.1,0.1,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T19:00:00,29,36.8,27.1,89.6,13.663,100,rain,0,0,17.3,8.4,119,1005.9,99.7,8.9,3.7,0,0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T20:00:00,28,34.5,27,94.32,0,0,,0,0,23,5.4,90,1007,89,5,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T21:00:00,27,31.8,27,100,0,0,,0,0,25.9,16.6,170,1008,89,3,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T22:00:00,27.8,34.3,27.4,97.66,0,0,,0,0,26.3,3.4,121,1008.5,96,4.8,0,0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-05-25T23:00:00,28,34.5,27,94.32,0,0,,0,0,23.4,11.2,160,1008,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T00:00:00,28,34.5,27,94.32,0,0,,0,0,22.7,9.4,150,1008,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T01:00:00,28,34.5,27,94.32,0,0,,0,0,21.2,9.4,150,1007,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T02:00:00,28,34.5,27,94.32,0,0,,0,0,20.5,9.4,190,1006,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T03:00:00,27,31.2,26,94.27,0,0,,0,0,19.1,7.6,130,1006,50,7,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T04:00:00,27,31.2,26,94.27,0,0,,0,0,19.1,5.4,110,1006,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T05:00:00,26,26,26,100,0,0,,0,0,19.8,7.6,110,1006,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T06:00:00,26,26,26,100,0,0,,0,0,22,11.2,100,1006,27.5,7,4.3,0,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T07:00:00,27.1,31.6,26.2,94.98,0.866,100,rain,0,0,24.5,4,122,1007.2,69,9.8,47,0.2,0,,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T08:00:00,28,34.5,27,94.32,0,0,,0,0,30.6,11.2,130,1007,89,8,213.2,0.8,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T09:00:00,30,40.4,28,89.07,0,0,,0,0,31.7,13,140,1007,89,10,398.8,1.4,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T10:00:00,31.4,41.2,26.9,76.99,0,0,,0,0,29.9,8.6,201,1007.1,76.1,10.2,599.9,2.2,6,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T11:00:00,33,43.8,27,70.84,0,0,,0,0,27.7,13,170,1006,27.5,10,740.8,2.7,7,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T12:00:00,34,45.3,27,66.98,0,0,,0,0,27.7,13,190,1006,27.5,10,765.4,2.8,8,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T13:00:00,34,45.2,26.9,66.37,0,0,,0,0,31.3,8.5,239,1005,90,10.4,751.9,2.7,8,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T14:00:00,35,44.9,26,59.73,0,0,,0,0,21.6,11.2,230,1004,72,10,310.2,1.1,3,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-05-26T15:00:00,35,44.9,26,59.73,0,0,,0,0,22,9.4,175.7,1003,55.1,10,432.2,1.6,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
