name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Việt Nam",2025-05-28T00:00:00,23,23,23,100,0,0,,0,0,7.9,9.4,310,1011,92.3,3,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T01:00:00,23.4,23.4,22.7,95.79,0,0,,0,0,9.4,2.2,320,1010.1,100,8,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-28T02:00:00,23,23,23,100,0,0,,0,0,9.7,5.4,300,1010,100,3,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T03:00:00,23,23,23,100,0,0,,0,0,9,5.4,300,1009,92.7,3,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T04:00:00,23.4,23.4,22.7,95.79,0,0,,0,0,9.4,1.6,325,1008.2,100,8,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-28T05:00:00,23,23,23,100,0,0,,0,0,7.2,3.6,639,1008,91,3,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T06:00:00,23,23,23,100,0,0,,0,0,7.9,1.8,639,1009,100,2,13.5,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T07:00:00,24,24,23.1,94.56,0,0,,0,0,10.1,1,639,1009.1,100,7.7,92.9,0.3,1,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-28T08:00:00,25,25,23,88.68,0,0,,0,0,11.9,3.6,639,1009,89.7,3,238.1,0.9,2,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T09:00:00,26,26,24,88.76,0,0,,0,0,12.6,5.4,110,1010,100,4,427.4,1.5,4,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T10:00:00,26.8,29.8,24.4,86.92,0,0,,0,0,11.9,6.7,98,1009.6,94.7,8,528.2,1.9,5,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-28T11:00:00,28,32,24,78.92,0,0,,0,0,14,5.4,639,1009,90.7,5,532.9,1.9,5,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T12:00:00,29,33.6,24,74.47,0,0,,0,0,18.7,5.4,639,1008,89.7,7,662.5,2.4,7,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T13:00:00,30.8,37.6,25.2,72.22,0,0,,0,0,24.1,6.2,138,1007.4,59.4,10,634.3,2.3,6,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-28T14:00:00,31,36.6,24,66.39,0,0,,0,0,23,9.4,639,1006,92.3,10,676.9,2.4,7,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T15:00:00,31,36.6,24,66.39,0,0,,0,0,22.3,7.6,180,1005,91,10,431.5,1.6,4,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T16:00:00,31.8,37.3,23.8,62.66,0,0,,0,0,16.9,7.8,113,1004.5,27.3,17.1,407.5,1.5,4,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-28T17:00:00,32,38,24,62.72,0,0,,0,0,14.4,11.2,110,1004,54.3,10,166.4,0.6,2,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T18:00:00,31,36.6,24,66.39,0,0,,0,0,16.2,11.2,130,1005,26.7,10,96.1,0.3,1,,Partially cloudy,partly-cloudy-day,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T19:00:00,29.8,36,25.2,76.48,1.3,100,rain,0,0,14.8,8.9,96,1005.6,56.5,10,5.2,0,0,,"Rain, Partially cloudy",rain,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-28T20:00:00,29,34.6,25,79.06,0,0,,0,0,11.9,20.5,130,1006,92.3,10,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T21:00:00,28,32.7,25,83.79,0,0,,0,0,11.2,20.5,130,1007,0,10,0,0,0,,Clear,clear-night,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-28T22:00:00,27.8,32.7,25.6,88.12,0,0,,0,0,11.5,9.9,137,1008.2,81,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-28T23:00:00,27,30.7,25,88.84,0,0,,0,0,11.5,13,140,1008,0,10,0,0,0,,Clear,clear-night,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-29T00:00:00,27,30.7,25,88.84,0,0,,0,0,9.7,13,150,1008,26.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-29T01:00:00,26.7,30.1,25.4,92.65,0,0,,0,0,11.2,10.4,143,1007.4,100,10,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-29T02:00:00,26,26,25,94.23,0,0,,0,0,14.8,9.4,140,1007,100,7,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-29T03:00:00,26,26,25,94.23,0,0,,0,0,15.5,11.2,130,1006,91,8,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-29T04:00:00,26.1,26.1,25.3,95.04,0,0,,0,0,14,6.7,128,1006.3,97.2,8.8,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-29T05:00:00,26,26,25,94.23,0,0,,0,0,13,5.4,90,1007,91,4,0,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-29T06:00:00,26,26,25,94.23,0,0,,0,0,12.6,7.6,70,1007,91,2,11.9,0,0,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-29T07:00:00,26.4,26.4,25.7,95.89,0,0,,0,0,17.6,7.8,70,1007.9,97.4,8,127.4,0.5,1,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-29T08:00:00,27,31.2,26,94.28,0,0,,0,0,18.4,11.2,80,1008,92.3,5,249.7,0.9,2,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-29T09:00:00,27,31.2,26,94.28,0,0,,0,0,19.8,11.2,80,1008,90.7,6,302,1.1,3,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
"Hà Nội, Việt Nam",2025-05-29T10:00:00,28.5,34.8,26.3,87.84,0,0,,0,0,19.8,8.3,98,1008.6,97.3,8.8,303.7,1.1,3,,Overcast,cloudy,"VMI0000VVNB,48820099999,48825099999,VVNB,VMM00048825"
"Hà Nội, Việt Nam",2025-05-29T11:00:00,28,33.6,26,88.92,0,0,,0,0,19.4,13,60,1008,90.7,8,246.5,0.9,2,,Overcast,cloudy,"VMI0000VVNB,48820099999,VVNB"
