name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Việt Nam",2023-04-10T00:00:00,19,19,18,93.93,0,0,,0,0,8.3,7.6,80,1014,100,3,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T01:00:00,19.2,19.2,18.4,94.71,0.1,100,rain,0,0,6.8,5,115,1013.3,100,3.6,0,0,0,,"Rain, Overcast",rain,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T02:00:00,19,19,18,93.93,0,0,,0,0,5.8,7.6,110,1013,100,2,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T03:00:00,19,19,18,93.93,0,0,,0,0,6.8,7.6,70,1012,100,3,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T04:00:00,19.1,19.1,18.2,94.7,0,0,,0,0,7.2,4.2,54,1012.1,100,3.6,0,0,0,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T05:00:00,18,18,18,100,0,0,,0,0,7.2,9.4,40,1013,100,3,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T06:00:00,19,19,18,93.93,0,0,,0,0,7.9,9.4,50,1013,100,3,0.6,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T07:00:00,19.4,19.4,18.4,93.95,0,0,,0,0,10.1,7.3,105,1014.2,100,4,26.8,0.1,0,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T08:00:00,19,19,18,93.93,0,0,,0,0,10.4,3.6,336.7,1015,100,2,52.7,0.2,1,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T09:00:00,19,19,19,100,0,0,,0,0,12.2,3.6,332.6,1015,100,2,121.5,0.4,1,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T10:00:00,20.1,20.1,19,93.6,0,0,,0,0,13,6.6,349,1015.1,100,4,176.4,0.6,2,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T11:00:00,20,20,19,93.97,0,0,,0,0,14,3.6,322,1014,100,6,305.7,1.1,3,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T12:00:00,21,21,19,88.35,0,0,,0,0,13,5.4,10,1013,100,8,404.8,1.5,4,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T13:00:00,22.6,22.6,18.9,79.88,0.5,100,rain,0,0,12.6,5.9,360,1012,100,10,327.3,1.2,3,,"Rain, Overcast",rain,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T14:00:00,22,22,19,83.11,0,0,,0,0,13,5.4,350,1010,100,5,292.4,1.1,3,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T15:00:00,22,22,19,83.11,0,0,,0,0,10.4,3.6,180.2,1009,100,6,276.1,1,3,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T16:00:00,22.4,22.4,19.7,84.85,0,0,,0,0,11.5,5,28,1008.8,100,7.9,187.6,0.7,2,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T17:00:00,22,22,19,83.11,0,0,,0,0,13.7,7.6,110,1008,100,4,115.6,0.4,1,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T18:00:00,22,22,19,83.11,0,0,,0,0,14.8,7.6,110,1008,100,3,67.9,0.2,1,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T19:00:00,21.6,21.6,20.1,91.45,0,0,,0,0,13,4.2,86,1009.1,100,7.5,1.2,0,0,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T20:00:00,21,21,20,94.02,0,0,,0,0,10.8,5.4,80,1010,100,2,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T21:00:00,21,21,20,94.02,0,0,,0,0,9,3.6,70.2,1010,100,2,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T22:00:00,21.2,21.2,19.8,91.43,0,0,,0,0,10.1,3.6,141,1010.9,100,2.9,0,0,0,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-04-10T23:00:00,21,21,20,94.02,0,0,,0,0,12.6,5.4,50,1010,89,2,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-11T00:00:00,21,21,21,100,0,0,,0,0,13.7,5.4,70,1010,89,2,0,0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-11T01:00:00,21.2,21.2,20.4,94.95,0.5,100,rain,0,0,13,5,18,1009.2,100,3.3,0,0,0,,"Rain, Overcast",rain,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-04-11T02:00:00,21,21,21,100,0,0,,0,0,5.8,3.6,50.9,1009,100,2,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-11T03:00:00,21,21,21,100,0,0,,0,0,4.7,3.6,40,1008,100,2,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-11T04:00:00,21.2,21.2,20.4,95.33,0,0,,0,0,4.3,3,7,1008.7,100,3.3,0,0,0,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-04-11T05:00:00,21,21,21,100,0,0,,0,0,5,0,0,1009,100,2,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-11T06:00:00,21,21,21,100,0,0,,0,0,6.8,3.6,325,1010,89,1,0.6,0,0,,Partially cloudy,fog,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-11T07:00:00,21.1,21.1,20.3,94.94,0,0,,0,0,10.1,1.9,320,1010.7,96.1,2.9,20.2,0.1,0,,Overcast,cloudy,"48820099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2023-04-11T08:00:00,21,21,21,100,0,0,,0,0,11.9,5.4,330,1011,100,1,56.2,0.2,1,,Overcast,fog,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-11T09:00:00,22,22,21,94.06,0,0,,0,0,14,9.4,290,1012,100,1,109.5,0.4,1,,Overcast,fog,"48820099999,VVNB"
"Hà Nội, Việt Nam",2023-04-11T10:00:00,21.8,21.8,20.6,92.93,0,0,,0,0,16.2,5,339,1012,100,3.3,205.5,0.7,2,,Overcast,cloudy,"48820099999,48825099999,VVNB"
