name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Việt Nam",2024-09-24T00:00:00,25,25,23,88.68,0,0,rain,0,0,6.8,3.6,360,1011,0,9,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T01:00:00,24.4,24.4,23.5,94.68,0,0,,0,0,7.6,0.6,236.2,1010.2,90.2,10.2,0,0,0,10,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T02:00:00,25,25,23,88.68,0,0,,0,0,5,1.8,273.1,1010,91.8,10,0,0,0,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T03:00:00,24,24,23,94.15,0,0,,0,0,4.7,0,0,1010,61.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T04:00:00,23.7,23.7,22.9,94.82,0,0,,0,0,5.8,1.2,20,1009.7,31.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T05:00:00,23,23,22,94.11,0,0,,0,0,6.8,1.8,319.8,1010,0,8,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T06:00:00,23,23,22,94.11,0,0,,0,0,6.8,0,0,1011,0,6,0.9,0,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T07:00:00,23.4,23.4,22.7,96.14,0,0,,0,0,11.2,3.5,230,1011.3,40,4.8,89.2,0.3,1,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T08:00:00,25,25,23,88.68,0,0,,0,0,12.2,3.6,319,1012,0,7,253.8,0.9,3,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T09:00:00,28,30.7,22,69.92,0,0,,0,0,14.4,5.4,320,1012,12.6,10,466.2,1.7,5,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T10:00:00,29.7,33.8,23.2,68.22,0,0,,0,0,18,4.2,360,1011.4,60.7,10.2,659.3,2.4,7,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T11:00:00,31,32.4,19,48.88,0,0,,0,0,20.5,9.4,30,1011,27.5,10,787.8,2.8,8,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T12:00:00,32,32.9,18,43.38,0,0,,0,0,20.5,7.6,60,1010,9.2,10,855.1,3.1,9,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T13:00:00,32,32.7,17.6,42.21,0,0,,0,0,20.2,4.9,46,1009.3,78.1,10.4,820.8,3,8,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T14:00:00,33,34,18,41,0,0,,0,0,18.4,9.4,70,1008,39.3,10,686.6,2.5,7,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T15:00:00,32,32.8,18,43.36,0,0,,0,0,17.6,9.4,130,1008,55.8,10,558.2,2,6,10,Partially cloudy,partly-cloudy-day,VVNB
"Hà Nội, Việt Nam",2024-09-24T16:00:00,32.4,33.6,18.6,44.01,0,0,,0,0,15.1,4.2,227,1007.9,31.7,10.2,389,1.4,4,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T17:00:00,31,31.4,17,43.1,0,0,,0,0,10.1,5.4,90,1008,30.5,10,192.5,0.7,2,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T18:00:00,30,30.8,18,48.62,0,0,,0,0,7.9,9.4,120,1008,9.5,10,37.3,0.1,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T19:00:00,28.3,30.2,20.3,61.75,0,0,,0,0,10.4,4,119,1009.1,31.6,10.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T20:00:00,27,29.2,22,74.14,0,0,,0,0,12.2,18.4,120,1010,1.1,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T21:00:00,27,30.1,24,83.68,0,0,,0,0,12.2,18.4,130,1010,0,7,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T22:00:00,26.3,26.3,23.6,84.65,0,0,,0,0,10.4,10.4,137,1011,71.3,9.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-09-24T23:00:00,26,26,23,83.57,0,0,,0,0,8.3,11.2,120,1011,0,8,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
