name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Việt Nam",2024-01-22T00:00:00,14,14,13,93.7,0,0,,0,0,17.6,13,50,1020,100,5,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-01-22T01:00:00,14.7,14.7,14.1,95.97,0.39,100,rain,0,0,18.7,8.1,50,1019.2,100,4.6,0,0,0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-01-22T02:00:00,14,14,13,93.7,0,0,,0,0,17.6,16.6,50,1019,100,5,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-01-22T03:00:00,14,14,13,93.7,0,0,,0,0,19.1,16.6,50,1018,100,9,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-01-22T04:00:00,14.1,14.1,13.3,94.51,0,0,,0,0,22.3,8,39,1018.7,100,4.7,0,0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Việt Nam",2024-01-22T05:00:00,13,13,13,100,0,0,,0,0,27,14.8,40,1019,100,7,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-01-22T06:00:00,13,13,12,93.65,0,0,,0,0,32.4,22.3,40,1020,100,10,0,0,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-01-22T07:00:00,13.4,13.4,12.5,94.42,2.537,100,rain,0,0,35.6,12.8,42,1020.9,100,6,0.4,0,0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Việt Nam",2024-01-22T08:00:00,13,13,11,87.66,0,0,,0,0,36.4,20.5,30,1022,100,6,14.7,0.1,0,,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Việt Nam",2024-01-22T09:00:00,12,12,11,93.6,0,0,,0,0,36.4,22.3,30,1024,100,6,44.8,0.2,0,,Overcast,cloudy,"48820099999,VVNB"
